event_id,chosen_action,action,recovery_success,revenue_recovered,event_type,failure_type,amount,retry_count,oracle_action,oracle_success,oracle_revenue,correct_action,regret
EVT_00008396,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,10609.16,0,RECOVERY_REMINDER,1,10609.16,False,10609.16
EVT_00001730,RECOVERY_REMINDER,RECOVERY_REMINDER,1,824.85,CHECKOUT_ABANDONMENT,,824.85,0,RETRY_LATER,1,824.85,False,0.0
EVT_00007000,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3186.09,CHECKOUT_ABANDONMENT,,3186.09,0,ALTERNATIVE_PAYMENT,1,3186.09,False,0.0
EVT_00006141,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,8075.47,PAYMENT_FAILURE,ISSUER_DECLINE,8075.47,3,ALTERNATIVE_PAYMENT,1,8075.47,True,0.0
EVT_00009154,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,26474.5,0,RETRY_LATER,1,26474.5,False,26474.5
EVT_00005712,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,5501.17,0,RETRY_LATER,1,5501.17,False,5501.17
EVT_00007176,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,4319.4,3,RETRY_LATER,0,0.0,False,0.0
EVT_00002930,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,6137.69,2,RETRY_LATER,0,0.0,False,0.0
EVT_00009520,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,5805.53,3,HUMAN_ESCALATION,1,5805.53,False,5805.53
EVT_00000455,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,SUBSCRIPTION_FAILURE,,7282.38,0,RETRY_LATER,0,0.0,False,0.0
EVT_00005610,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,SUBSCRIPTION_FAILURE,,2835.32,0,RETRY_LATER,0,0.0,False,0.0
EVT_00008806,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,PAYMENT_LIMIT,5025.43,2,RECOVERY_REMINDER,1,5025.43,False,5025.43
EVT_00006465,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,27975.18,3,HUMAN_ESCALATION,1,27975.18,False,27975.18
EVT_00002526,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,7021.81,3,RETRY_LATER,0,0.0,False,0.0
EVT_00000408,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3083.8,SUBSCRIPTION_FAILURE,,3083.8,0,RECOVERY_REMINDER,1,3083.8,True,0.0
EVT_00005540,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,395.91,1,RETRY_LATER,0,0.0,False,0.0
EVT_00002333,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,1575.38,3,HUMAN_ESCALATION,1,1575.38,False,1575.38
EVT_00004131,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,SUBSCRIPTION_FAILURE,,6677.38,0,RETRY_LATER,0,0.0,False,0.0
EVT_00006962,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,PAYMENT_LIMIT,6134.94,1,RETRY_LATER,0,0.0,False,0.0
EVT_00009483,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,788.41,1,RECOVERY_REMINDER,1,788.41,False,788.41
EVT_00009563,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,CHECKOUT_ABANDONMENT,,21356.51,0,RETRY_LATER,1,21356.51,False,21356.51
EVT_00001451,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,8820.51,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,8820.51,0,RETRY_LATER,1,8820.51,False,0.0
EVT_00002023,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,CHECKOUT_ABANDONMENT,,2434.85,0,RETRY_LATER,1,2434.85,False,2434.85
EVT_00004153,RECOVERY_REMINDER,RECOVERY_REMINDER,1,1316.58,CHECKOUT_ABANDONMENT,,1316.58,0,ALTERNATIVE_PAYMENT,1,1316.58,False,0.0
EVT_00007133,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,747.88,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,747.88,0,ALTERNATIVE_PAYMENT,1,747.88,True,0.0
EVT_00005799,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,8958.92,PAYMENT_FAILURE,ISSUER_DECLINE,8958.92,1,ALTERNATIVE_PAYMENT,1,8958.92,True,0.0
EVT_00006714,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,SUBSCRIPTION_FAILURE,,1262.8,0,RETRY_LATER,0,0.0,False,0.0
EVT_00008676,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3884.47,CHECKOUT_ABANDONMENT,,3884.47,0,ALTERNATIVE_PAYMENT,1,3884.47,False,0.0
EVT_00006134,RECOVERY_REMINDER,RECOVERY_REMINDER,1,2578.65,CHECKOUT_ABANDONMENT,,2578.65,0,ALTERNATIVE_PAYMENT,1,2578.65,False,0.0
EVT_00006249,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,1292.07,2,RETRY_LATER,0,0.0,False,0.0
EVT_00006230,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,17376.01,PAYMENT_FAILURE,NETWORK_ERROR,17376.01,0,RETRY_LATER,1,17376.01,False,0.0
EVT_00000885,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,SUBSCRIPTION_FAILURE,,10156.77,0,RETRY_LATER,1,10156.77,False,10156.77
EVT_00007405,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,6605.01,SUBSCRIPTION_FAILURE,,6605.01,0,RETRY_LATER,1,6605.01,False,0.0
EVT_00009218,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,6130.44,1,RETRY_LATER,0,0.0,False,0.0
EVT_00007855,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,63401.22,PAYMENT_FAILURE,ISSUER_DECLINE,63401.22,3,ALTERNATIVE_PAYMENT,1,63401.22,True,0.0
EVT_00006769,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,2529.95,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,2529.95,0,ALTERNATIVE_PAYMENT,1,2529.95,True,0.0
EVT_00003594,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,5015.81,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,5015.81,1,ALTERNATIVE_PAYMENT,1,5015.81,True,0.0
EVT_00006671,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,845.75,PAYMENT_FAILURE,NETWORK_ERROR,845.75,1,RETRY_LATER,1,845.75,False,0.0
EVT_00002194,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,6374.7,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,6374.7,0,RETRY_LATER,1,6374.7,False,0.0
EVT_00006361,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,11176.98,3,RETRY_LATER,0,0.0,False,0.0
EVT_00003931,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,4374.64,PAYMENT_FAILURE,NETWORK_ERROR,4374.64,1,RETRY_LATER,1,4374.64,False,0.0
EVT_00001449,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,8480.0,0,RETRY_LATER,1,8480.0,False,8480.0
EVT_00003261,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,12563.06,SUBSCRIPTION_FAILURE,,12563.06,0,ALTERNATIVE_PAYMENT,1,12563.06,True,0.0
EVT_00008508,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,SUBSCRIPTION_FAILURE,,7848.21,0,RETRY_LATER,0,0.0,False,0.0
EVT_00000260,RECOVERY_REMINDER,RECOVERY_REMINDER,1,10690.16,PAYMENT_FAILURE,TIMEOUT,10690.16,0,RETRY_LATER,1,10690.16,False,0.0
EVT_00003801,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,9332.6,0,RETRY_LATER,1,9332.6,False,9332.6
EVT_00001512,RECOVERY_REMINDER,RECOVERY_REMINDER,1,847.77,CHECKOUT_ABANDONMENT,,847.77,0,ALTERNATIVE_PAYMENT,1,847.77,False,0.0
EVT_00002477,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,11877.76,0,RETRY_LATER,1,11877.76,False,11877.76
EVT_00009704,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,1821.48,2,RECOVERY_REMINDER,1,1821.48,False,1821.48
EVT_00002650,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,SUBSCRIPTION_FAILURE,,1842.21,0,RETRY_LATER,1,1842.21,False,1842.21
EVT_00004287,RECOVERY_REMINDER,RECOVERY_REMINDER,1,12285.78,CHECKOUT_ABANDONMENT,,12285.78,0,RETRY_LATER,1,12285.78,False,0.0
EVT_00007361,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,SUBSCRIPTION_FAILURE,,1799.45,0,RETRY_LATER,1,1799.45,False,1799.45
EVT_00008641,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,5291.36,SUBSCRIPTION_FAILURE,,5291.36,0,RETRY_LATER,1,5291.36,False,0.0
EVT_00000687,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3792.0,CHECKOUT_ABANDONMENT,,3792.0,0,RETRY_LATER,1,3792.0,False,0.0
EVT_00007780,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,2120.79,PAYMENT_FAILURE,TIMEOUT,2120.79,1,ALTERNATIVE_PAYMENT,1,2120.79,True,0.0
EVT_00003089,RECOVERY_REMINDER,RECOVERY_REMINDER,1,29473.8,CHECKOUT_ABANDONMENT,,29473.8,0,RETRY_LATER,1,29473.8,False,0.0
EVT_00001041,RECOVERY_REMINDER,RECOVERY_REMINDER,1,6742.86,CHECKOUT_ABANDONMENT,,6742.86,0,RETRY_LATER,1,6742.86,False,0.0
EVT_00006313,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,2119.3,1,RETRY_LATER,0,0.0,False,0.0
EVT_00009516,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,PAYMENT_FAILURE,TIMEOUT,19155.66,1,RETRY_LATER,1,19155.66,False,19155.66
EVT_00002982,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,14082.79,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,14082.79,0,RETRY_LATER,1,14082.79,False,0.0
EVT_00004546,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,7716.47,3,RETRY_LATER,0,0.0,False,0.0
EVT_00002717,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,5077.4,PAYMENT_FAILURE,ISSUER_DECLINE,5077.4,2,ALTERNATIVE_PAYMENT,1,5077.4,True,0.0
EVT_00004265,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,6208.3,2,RETRY_LATER,0,0.0,False,0.0
EVT_00001056,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,8586.36,PAYMENT_FAILURE,ISSUER_DECLINE,8586.36,2,ALTERNATIVE_PAYMENT,1,8586.36,True,0.0
EVT_00009433,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,1839.91,1,RECOVERY_REMINDER,1,1839.91,False,1839.91
EVT_00000233,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,7093.28,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,7093.28,1,ALTERNATIVE_PAYMENT,1,7093.28,True,0.0
EVT_00005927,RECOVERY_REMINDER,RECOVERY_REMINDER,1,6014.87,CHECKOUT_ABANDONMENT,,6014.87,0,RETRY_LATER,1,6014.87,False,0.0
EVT_00001308,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,4498.87,2,RETRY_LATER,1,4498.87,False,4498.87
EVT_00006675,RECOVERY_REMINDER,RECOVERY_REMINDER,1,9894.87,CHECKOUT_ABANDONMENT,,9894.87,0,ALTERNATIVE_PAYMENT,1,9894.87,False,0.0
EVT_00004907,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,5104.08,2,RETRY_LATER,0,0.0,False,0.0
EVT_00009466,RECOVERY_REMINDER,RECOVERY_REMINDER,1,8581.67,CHECKOUT_ABANDONMENT,,8581.67,0,RETRY_LATER,1,8581.67,False,0.0
EVT_00000794,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,973.11,3,RETRY_LATER,0,0.0,False,0.0
EVT_00007735,RECOVERY_REMINDER,RECOVERY_REMINDER,1,1257.36,CHECKOUT_ABANDONMENT,,1257.36,0,RETRY_LATER,1,1257.36,False,0.0
EVT_00004005,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,6215.19,2,RETRY_LATER,0,0.0,False,0.0
EVT_00000531,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,24040.29,1,RETRY_LATER,0,0.0,False,0.0
EVT_00006117,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,12887.41,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,12887.41,1,ALTERNATIVE_PAYMENT,1,12887.41,True,0.0
EVT_00001072,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,2316.88,SUBSCRIPTION_FAILURE,,2316.88,0,ALTERNATIVE_PAYMENT,1,2316.88,True,0.0
EVT_00002618,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,SUBSCRIPTION_FAILURE,,1754.29,0,RECOVERY_REMINDER,1,1754.29,False,1754.29
EVT_00005295,RECOVERY_REMINDER,RECOVERY_REMINDER,1,8302.96,SUBSCRIPTION_FAILURE,,8302.96,0,ALTERNATIVE_PAYMENT,1,8302.96,False,0.0
EVT_00009115,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1388.99,PAYMENT_FAILURE,TIMEOUT,1388.99,2,RETRY_LATER,1,1388.99,False,0.0
EVT_00008713,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1467.89,PAYMENT_FAILURE,TIMEOUT,1467.89,1,ALTERNATIVE_PAYMENT,1,1467.89,True,0.0
EVT_00001826,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,2852.36,PAYMENT_FAILURE,ISSUER_DECLINE,2852.36,0,ALTERNATIVE_PAYMENT,1,2852.36,True,0.0
EVT_00001487,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1738.99,PAYMENT_FAILURE,ISSUER_DECLINE,1738.99,1,RETRY_LATER,1,1738.99,False,0.0
EVT_00008582,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,4634.26,0,RECOVERY_REMINDER,1,4634.26,False,4634.26
EVT_00009301,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,4179.89,1,RETRY_LATER,0,0.0,False,0.0
EVT_00005358,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1262.79,PAYMENT_FAILURE,ISSUER_DECLINE,1262.79,0,ALTERNATIVE_PAYMENT,1,1262.79,True,0.0
EVT_00005289,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,8590.73,3,RETRY_LATER,0,0.0,False,0.0
EVT_00000457,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,PAYMENT_LIMIT,1576.37,2,RETRY_LATER,0,0.0,False,0.0
EVT_00007003,RECOVERY_REMINDER,RECOVERY_REMINDER,1,2300.53,CHECKOUT_ABANDONMENT,,2300.53,0,RETRY_LATER,1,2300.53,False,0.0
EVT_00008182,RECOVERY_REMINDER,RECOVERY_REMINDER,1,2614.27,CHECKOUT_ABANDONMENT,,2614.27,0,ALTERNATIVE_PAYMENT,1,2614.27,False,0.0
EVT_00009933,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,PAYMENT_LIMIT,1340.85,2,RETRY_LATER,0,0.0,False,0.0
EVT_00007466,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,597.52,SUBSCRIPTION_FAILURE,,597.52,0,ALTERNATIVE_PAYMENT,1,597.52,True,0.0
EVT_00008863,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,PAYMENT_LIMIT,21373.93,1,RETRY_LATER,0,0.0,False,0.0
EVT_00006018,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,13370.59,0,RETRY_LATER,1,13370.59,False,13370.59
EVT_00004146,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,1044.29,3,RETRY_LATER,0,0.0,False,0.0
EVT_00003836,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,SUBSCRIPTION_FAILURE,,17007.75,0,HUMAN_ESCALATION,1,17007.75,False,17007.75
EVT_00009025,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,8990.93,0,RETRY_LATER,1,8990.93,False,8990.93
EVT_00003481,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,1911.44,3,RETRY_LATER,0,0.0,False,0.0
EVT_00001384,RECOVERY_REMINDER,RECOVERY_REMINDER,1,6252.83,CHECKOUT_ABANDONMENT,,6252.83,0,RETRY_LATER,1,6252.83,False,0.0
EVT_00009555,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,1185.51,3,RETRY_LATER,0,0.0,False,0.0
EVT_00000137,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,4792.11,2,HUMAN_ESCALATION,1,4792.11,False,4792.11
EVT_00005457,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,3230.86,PAYMENT_FAILURE,PAYMENT_LIMIT,3230.86,3,ALTERNATIVE_PAYMENT,1,3230.86,True,0.0
EVT_00002701,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3898.4,SUBSCRIPTION_FAILURE,,3898.4,0,ALTERNATIVE_PAYMENT,1,3898.4,False,0.0
EVT_00001957,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,SUBSCRIPTION_FAILURE,,2411.19,0,RETRY_LATER,1,2411.19,False,2411.19
EVT_00006471,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,1786.87,0,HUMAN_ESCALATION,1,1786.87,False,1786.87
EVT_00003069,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,6394.68,PAYMENT_FAILURE,TIMEOUT,6394.68,0,ALTERNATIVE_PAYMENT,1,6394.68,True,0.0
EVT_00006312,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,5610.65,3,RETRY_LATER,0,0.0,False,0.0
EVT_00006437,RECOVERY_REMINDER,RECOVERY_REMINDER,1,13023.63,SUBSCRIPTION_FAILURE,,13023.63,0,RETRY_LATER,1,13023.63,False,0.0
EVT_00004358,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,17459.87,PAYMENT_FAILURE,PAYMENT_LIMIT,17459.87,2,ALTERNATIVE_PAYMENT,1,17459.87,True,0.0
EVT_00002808,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,SUBSCRIPTION_FAILURE,,11823.76,0,RETRY_LATER,0,0.0,False,0.0
EVT_00007274,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,944.95,PAYMENT_FAILURE,ISSUER_DECLINE,944.95,3,ALTERNATIVE_PAYMENT,1,944.95,True,0.0
EVT_00004349,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3928.57,SUBSCRIPTION_FAILURE,,3928.57,0,RECOVERY_REMINDER,1,3928.57,True,0.0
EVT_00007548,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3981.12,CHECKOUT_ABANDONMENT,,3981.12,0,RETRY_LATER,1,3981.12,False,0.0
EVT_00008968,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,586.17,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,586.17,1,ALTERNATIVE_PAYMENT,1,586.17,True,0.0
EVT_00004181,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,15041.07,PAYMENT_FAILURE,PAYMENT_LIMIT,15041.07,1,RETRY_LATER,1,15041.07,False,0.0
EVT_00005565,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,1953.18,3,RETRY_LATER,0,0.0,False,0.0
EVT_00001097,RECOVERY_REMINDER,RECOVERY_REMINDER,1,2652.59,CHECKOUT_ABANDONMENT,,2652.59,0,RETRY_LATER,1,2652.59,False,0.0
EVT_00003728,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,13035.3,0,RETRY_LATER,0,0.0,False,0.0
EVT_00000785,RECOVERY_REMINDER,RECOVERY_REMINDER,1,1446.83,CHECKOUT_ABANDONMENT,,1446.83,0,RETRY_LATER,1,1446.83,False,0.0
EVT_00004630,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1879.8,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,1879.8,0,ALTERNATIVE_PAYMENT,1,1879.8,True,0.0
EVT_00005488,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,5960.15,1,RECOVERY_REMINDER,1,5960.15,False,5960.15
EVT_00007576,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,10406.26,1,RETRY_LATER,1,10406.26,False,10406.26
EVT_00001433,RECOVERY_REMINDER,RECOVERY_REMINDER,1,33523.53,PAYMENT_FAILURE,NETWORK_ERROR,33523.53,2,ALTERNATIVE_PAYMENT,1,33523.53,False,0.0
EVT_00004716,RECOVERY_REMINDER,RECOVERY_REMINDER,1,8759.69,CHECKOUT_ABANDONMENT,,8759.69,0,RETRY_LATER,1,8759.69,False,0.0
EVT_00009087,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,708.45,0,RETRY_LATER,1,708.45,False,708.45
EVT_00007807,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,CHECKOUT_ABANDONMENT,,1229.42,0,ALTERNATIVE_PAYMENT,1,1229.42,False,1229.42
EVT_00008730,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,4446.76,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,4446.76,3,ALTERNATIVE_PAYMENT,1,4446.76,True,0.0
EVT_00002304,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,944.31,2,RECOVERY_REMINDER,1,944.31,False,944.31
EVT_00000028,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,5889.06,PAYMENT_FAILURE,PAYMENT_LIMIT,5889.06,1,RETRY_LATER,1,5889.06,False,0.0
EVT_00000617,RECOVERY_REMINDER,RECOVERY_REMINDER,1,2789.82,CHECKOUT_ABANDONMENT,,2789.82,0,RETRY_LATER,1,2789.82,False,0.0
EVT_00001123,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,9769.08,2,RETRY_LATER,0,0.0,False,0.0
EVT_00000804,RECOVERY_REMINDER,RECOVERY_REMINDER,1,4974.68,CHECKOUT_ABANDONMENT,,4974.68,0,RETRY_LATER,1,4974.68,False,0.0
EVT_00001869,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,19733.3,3,RETRY_LATER,0,0.0,False,0.0
EVT_00004303,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,9699.15,1,RECOVERY_REMINDER,1,9699.15,False,9699.15
EVT_00001759,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,12329.33,1,RETRY_LATER,0,0.0,False,0.0
EVT_00000855,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,946.39,SUBSCRIPTION_FAILURE,,946.39,0,ALTERNATIVE_PAYMENT,1,946.39,True,0.0
EVT_00003165,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,23670.6,0,RETRY_LATER,1,23670.6,False,23670.6
EVT_00004359,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,3999.08,3,RETRY_LATER,0,0.0,False,0.0
