event_id,event_type,failure_type,payment_method,retry_count,customer_id,merchant_id,amount,v2_action,oracle_action,oracle_recovered,v2_recovered,regret,correct_action,value_band
EVT_00072304,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,1,CUS_000537,MER_00146,13743.14,,HUMAN_ESCALATION,13743.14,0.0,13743.14,False,₹10K–₹25K
EVT_00000611,PAYMENT_FAILURE,NETWORK_ERROR,NETBANKING,2,CUS_001066,MER_00128,5933.8,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,5933.8,9815.59,-3881.79,False,₹5K–₹10K
EVT_00064007,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,3,CUS_000624,MER_00051,2568.79,,ALTERNATIVE_PAYMENT,2568.79,0.0,2568.79,False,₹2K–₹5K
EVT_00059489,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,2,CUS_001038,MER_00110,1534.65,,RECOVERY_REMINDER,1534.65,0.0,1534.65,False,<=₹2K
EVT_00044320,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000107,MER_00074,4428.34,,ALTERNATIVE_PAYMENT,4428.34,0.0,4428.34,False,₹2K–₹5K
EVT_00085251,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,3,CUS_000364,MER_00109,2429.67,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00063489,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,0,CUS_000242,MER_00157,5345.03,,ALTERNATIVE_PAYMENT,5345.03,0.0,5345.03,False,₹5K–₹10K
EVT_00078223,PAYMENT_FAILURE,TIMEOUT,CARD,1,CUS_001528,MER_00199,10946.79,,RECOVERY_REMINDER,10946.79,0.0,10946.79,False,₹10K–₹25K
EVT_00092718,PAYMENT_FAILURE,TIMEOUT,UPI,2,CUS_000890,MER_00158,963.21,,ALTERNATIVE_PAYMENT,963.21,0.0,963.21,False,<=₹2K
EVT_00042570,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,1,CUS_001203,MER_00020,1641.89,,ALTERNATIVE_PAYMENT,1641.89,0.0,1641.89,False,<=₹2K
EVT_00005348,SUBSCRIPTION_FAILURE,,UPI,0,CUS_001839,MER_00141,1996.55,ALTERNATIVE_PAYMENT,HUMAN_ESCALATION,1996.55,0.0,1996.55,False,<=₹2K
EVT_00067476,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,WALLET,1,CUS_000354,MER_00007,6669.8,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00097340,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,2,CUS_000184,MER_00199,48296.31,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,>₹25K
EVT_00020238,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000165,MER_00006,9425.97,,RECOVERY_REMINDER,9425.97,0.0,9425.97,False,₹5K–₹10K
EVT_00087953,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,1,CUS_001955,MER_00011,1940.32,,RECOVERY_REMINDER,1940.32,0.0,1940.32,False,<=₹2K
EVT_00094574,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,1,CUS_001074,MER_00147,2476.08,,RETRY_LATER,2476.08,0.0,2476.08,False,₹2K–₹5K
EVT_00049357,PAYMENT_FAILURE,NETWORK_ERROR,CARD,1,CUS_001001,MER_00151,29777.39,,ALTERNATIVE_PAYMENT,29777.39,0.0,29777.39,False,>₹25K
EVT_00047732,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,CUS_001301,MER_00008,2522.4,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00048259,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,3,CUS_001213,MER_00197,4678.87,,HUMAN_ESCALATION,4678.87,0.0,4678.87,False,₹2K–₹5K
EVT_00078157,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001124,MER_00161,3212.42,,RETRY_LATER,3212.42,0.0,3212.42,False,₹2K–₹5K
EVT_00099401,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,1,CUS_000582,MER_00176,942.42,,ALTERNATIVE_PAYMENT,942.42,0.0,942.42,False,<=₹2K
EVT_00016609,SUBSCRIPTION_FAILURE,,UPI,0,CUS_001002,MER_00108,12437.19,,RECOVERY_REMINDER,12437.19,0.0,12437.19,False,₹10K–₹25K
EVT_00067774,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,3,CUS_001527,MER_00036,4930.98,,HUMAN_ESCALATION,4930.98,0.0,4930.98,False,₹2K–₹5K
EVT_00043514,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,2,CUS_000323,MER_00187,14078.97,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹10K–₹25K
EVT_00093637,SUBSCRIPTION_FAILURE,,CARD,0,CUS_001946,MER_00174,2735.89,,ALTERNATIVE_PAYMENT,2735.89,0.0,2735.89,False,₹2K–₹5K
EVT_00091304,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,3,CUS_001638,MER_00115,2449.32,,ALTERNATIVE_PAYMENT,2449.32,0.0,2449.32,False,₹2K–₹5K
EVT_00092990,PAYMENT_FAILURE,NETWORK_ERROR,UPI,3,CUS_000536,MER_00108,835.6,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00022923,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,0,CUS_000009,MER_00189,4220.91,,ALTERNATIVE_PAYMENT,4220.91,0.0,4220.91,False,₹2K–₹5K
EVT_00005428,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001501,MER_00102,701.01,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,701.01,0.0,701.01,True,<=₹2K
EVT_00079554,SUBSCRIPTION_FAILURE,,CARD,0,CUS_001049,MER_00161,2687.34,,RECOVERY_REMINDER,2687.34,0.0,2687.34,False,₹2K–₹5K
EVT_00056515,PAYMENT_FAILURE,TIMEOUT,UPI,2,CUS_000329,MER_00068,6858.37,,RECOVERY_REMINDER,6858.37,0.0,6858.37,False,₹5K–₹10K
EVT_00078160,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_001017,MER_00065,10895.17,,ALTERNATIVE_PAYMENT,10895.17,0.0,10895.17,False,₹10K–₹25K
EVT_00097687,PAYMENT_FAILURE,TIMEOUT,UPI,1,CUS_001123,MER_00172,4544.2,,ALTERNATIVE_PAYMENT,4544.2,0.0,4544.2,False,₹2K–₹5K
EVT_00040337,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,0,CUS_001797,MER_00181,10524.77,,ALTERNATIVE_PAYMENT,10524.77,0.0,10524.77,False,₹10K–₹25K
EVT_00098538,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,2,CUS_000291,MER_00076,5191.3,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00091489,PAYMENT_FAILURE,TIMEOUT,UPI,3,CUS_000159,MER_00118,6355.64,,ALTERNATIVE_PAYMENT,6355.64,0.0,6355.64,False,₹5K–₹10K
EVT_00056631,SUBSCRIPTION_FAILURE,,UPI,0,CUS_001379,MER_00136,2397.55,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00012050,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,3,CUS_001150,MER_00031,1912.6,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00038188,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,NETBANKING,0,CUS_001732,MER_00034,2595.56,,ALTERNATIVE_PAYMENT,2595.56,0.0,2595.56,False,₹2K–₹5K
EVT_00076261,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,1,CUS_000687,MER_00132,816.37,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00068527,PAYMENT_FAILURE,TIMEOUT,UPI,0,CUS_001019,MER_00012,3289.13,,ALTERNATIVE_PAYMENT,3289.13,0.0,3289.13,False,₹2K–₹5K
EVT_00069721,PAYMENT_FAILURE,NETWORK_ERROR,NETBANKING,2,CUS_001263,MER_00114,9824.56,,ALTERNATIVE_PAYMENT,9824.56,0.0,9824.56,False,₹5K–₹10K
EVT_00023188,SUBSCRIPTION_FAILURE,,CARD,0,CUS_000283,MER_00100,26483.86,,HUMAN_ESCALATION,26483.86,0.0,26483.86,False,>₹25K
EVT_00058993,PAYMENT_FAILURE,PAYMENT_LIMIT,WALLET,2,CUS_001246,MER_00088,5420.26,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00094402,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001223,MER_00095,16197.89,,ALTERNATIVE_PAYMENT,16197.89,0.0,16197.89,False,₹10K–₹25K
EVT_00095681,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,0,CUS_000626,MER_00090,4982.7,,RETRY_LATER,4982.7,0.0,4982.7,False,₹2K–₹5K
EVT_00010963,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,NETBANKING,0,CUS_001354,MER_00183,2491.28,,ALTERNATIVE_PAYMENT,2491.28,0.0,2491.28,False,₹2K–₹5K
EVT_00066556,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000734,MER_00036,2561.89,,RECOVERY_REMINDER,2561.89,0.0,2561.89,False,₹2K–₹5K
EVT_00061627,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000850,MER_00081,16207.92,,ALTERNATIVE_PAYMENT,16207.92,0.0,16207.92,False,₹10K–₹25K
EVT_00022890,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001205,MER_00113,11644.91,,ALTERNATIVE_PAYMENT,11644.91,0.0,11644.91,False,₹10K–₹25K
EVT_00061691,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001314,MER_00099,5437.84,,ALTERNATIVE_PAYMENT,5437.84,0.0,5437.84,False,₹5K–₹10K
EVT_00007255,PAYMENT_FAILURE,TIMEOUT,CARD,0,CUS_001344,MER_00007,1074.76,RECOVERY_REMINDER,RECOVERY_REMINDER,1074.76,0.0,1074.76,True,<=₹2K
EVT_00096431,SUBSCRIPTION_FAILURE,,NETBANKING,0,CUS_001370,MER_00006,2111.99,,ALTERNATIVE_PAYMENT,2111.99,0.0,2111.99,False,₹2K–₹5K
EVT_00061918,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,2,CUS_000330,MER_00164,3504.06,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00017891,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_001360,MER_00044,24544.8,,RECOVERY_REMINDER,24544.8,0.0,24544.8,False,₹10K–₹25K
EVT_00087394,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,0,CUS_000153,MER_00113,7512.79,,RECOVERY_REMINDER,7512.79,0.0,7512.79,False,₹5K–₹10K
EVT_00037093,CHECKOUT_ABANDONMENT,,WALLET,0,CUS_001210,MER_00171,7015.51,,ALTERNATIVE_PAYMENT,7015.51,0.0,7015.51,False,₹5K–₹10K
EVT_00091954,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,0,CUS_001280,MER_00087,3327.52,,ALTERNATIVE_PAYMENT,3327.52,0.0,3327.52,False,₹2K–₹5K
EVT_00040824,PAYMENT_FAILURE,TIMEOUT,CARD,1,CUS_000313,MER_00064,18315.96,,ALTERNATIVE_PAYMENT,18315.96,0.0,18315.96,False,₹10K–₹25K
EVT_00072427,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001376,MER_00081,2573.4,,RECOVERY_REMINDER,2573.4,0.0,2573.4,False,₹2K–₹5K
EVT_00013806,PAYMENT_FAILURE,TIMEOUT,CARD,2,CUS_000338,MER_00176,10135.2,,RECOVERY_REMINDER,10135.2,0.0,10135.2,False,₹10K–₹25K
EVT_00014640,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001122,MER_00042,17790.29,,ALTERNATIVE_PAYMENT,17790.29,0.0,17790.29,False,₹10K–₹25K
EVT_00015183,PAYMENT_FAILURE,TIMEOUT,CARD,2,CUS_000228,MER_00180,54122.81,,ALTERNATIVE_PAYMENT,54122.81,0.0,54122.81,False,>₹25K
EVT_00019617,PAYMENT_FAILURE,TIMEOUT,UPI,3,CUS_001399,MER_00065,3861.09,,HUMAN_ESCALATION,3861.09,0.0,3861.09,False,₹2K–₹5K
EVT_00037002,PAYMENT_FAILURE,TIMEOUT,UPI,2,CUS_000141,MER_00181,7675.33,,RETRY_LATER,7675.33,0.0,7675.33,False,₹5K–₹10K
EVT_00049917,PAYMENT_FAILURE,NETWORK_ERROR,CARD,2,CUS_000849,MER_00101,3228.25,,RECOVERY_REMINDER,3228.25,0.0,3228.25,False,₹2K–₹5K
EVT_00053660,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000636,MER_00126,2804.04,,ALTERNATIVE_PAYMENT,2804.04,0.0,2804.04,False,₹2K–₹5K
EVT_00079781,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_001388,MER_00089,21930.75,,ALTERNATIVE_PAYMENT,21930.75,0.0,21930.75,False,₹10K–₹25K
EVT_00048252,SUBSCRIPTION_FAILURE,,UPI,0,CUS_001722,MER_00100,6596.13,,ALTERNATIVE_PAYMENT,6596.13,0.0,6596.13,False,₹5K–₹10K
EVT_00089339,SUBSCRIPTION_FAILURE,,CARD,0,CUS_001785,MER_00105,5376.09,,ALTERNATIVE_PAYMENT,5376.09,0.0,5376.09,False,₹5K–₹10K
EVT_00031411,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,CUS_000734,MER_00118,1111.44,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00062653,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,3,CUS_000977,MER_00086,725.05,,ALTERNATIVE_PAYMENT,725.05,0.0,725.05,False,<=₹2K
EVT_00029183,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,CUS_000876,MER_00164,6694.17,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00028024,PAYMENT_FAILURE,TIMEOUT,UPI,3,CUS_001926,MER_00084,58244.8,,HUMAN_ESCALATION,58244.8,0.0,58244.8,False,>₹25K
EVT_00043305,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000319,MER_00031,776.42,,ALTERNATIVE_PAYMENT,776.42,0.0,776.42,False,<=₹2K
EVT_00072388,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,0,CUS_000195,MER_00137,3404.8,,RECOVERY_REMINDER,3404.8,0.0,3404.8,False,₹2K–₹5K
EVT_00076754,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,CUS_000854,MER_00106,1158.76,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00039553,PAYMENT_FAILURE,ISSUER_DECLINE,NETBANKING,1,CUS_000919,MER_00050,5091.98,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00036856,SUBSCRIPTION_FAILURE,,NETBANKING,0,CUS_000770,MER_00029,25380.2,,ALTERNATIVE_PAYMENT,25380.2,0.0,25380.2,False,>₹25K
EVT_00011044,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,WALLET,1,CUS_000723,MER_00181,2776.56,,ALTERNATIVE_PAYMENT,2776.56,0.0,2776.56,False,₹2K–₹5K
EVT_00023444,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,2,CUS_001809,MER_00011,1761.93,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00001341,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000840,MER_00029,1899.96,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1899.96,0.0,1899.96,True,<=₹2K
EVT_00021624,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,2,CUS_000945,MER_00184,2416.53,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00084084,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001721,MER_00160,605.1,,ALTERNATIVE_PAYMENT,605.1,0.0,605.1,False,<=₹2K
EVT_00065330,SUBSCRIPTION_FAILURE,,CARD,0,CUS_000777,MER_00074,4850.24,,RECOVERY_REMINDER,4850.24,0.0,4850.24,False,₹2K–₹5K
EVT_00007090,PAYMENT_FAILURE,NETWORK_ERROR,NETBANKING,3,CUS_001239,MER_00130,1205.16,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,1205.16,1943.89,-738.73,False,<=₹2K
EVT_00032032,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001801,MER_00197,3962.29,,RECOVERY_REMINDER,3962.29,0.0,3962.29,False,₹2K–₹5K
EVT_00006414,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_000115,MER_00076,9501.23,RETRY_LATER,ALTERNATIVE_PAYMENT,9501.23,0.0,9501.23,False,₹5K–₹10K
EVT_00027825,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000898,MER_00121,2483.65,,ALTERNATIVE_PAYMENT,2483.65,0.0,2483.65,False,₹2K–₹5K
EVT_00036861,SUBSCRIPTION_FAILURE,,CARD,0,CUS_000829,MER_00197,17385.29,,RECOVERY_REMINDER,17385.29,0.0,17385.29,False,₹10K–₹25K
EVT_00072290,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,1,CUS_000721,MER_00032,2694.32,,ALTERNATIVE_PAYMENT,2694.32,0.0,2694.32,False,₹2K–₹5K
EVT_00033315,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000807,MER_00078,11412.97,,RECOVERY_REMINDER,11412.97,0.0,11412.97,False,₹10K–₹25K
EVT_00095678,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001677,MER_00006,7542.04,,HUMAN_ESCALATION,7542.04,0.0,7542.04,False,₹5K–₹10K
EVT_00078003,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000772,MER_00055,2473.73,,ALTERNATIVE_PAYMENT,2473.73,0.0,2473.73,False,₹2K–₹5K
EVT_00050773,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000802,MER_00107,2500.79,,RECOVERY_REMINDER,2500.79,0.0,2500.79,False,₹2K–₹5K
EVT_00063796,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000472,MER_00023,2086.42,,RECOVERY_REMINDER,2086.42,0.0,2086.42,False,₹2K–₹5K
EVT_00056776,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000671,MER_00064,7719.21,,ALTERNATIVE_PAYMENT,7719.21,0.0,7719.21,False,₹5K–₹10K
EVT_00066867,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001314,MER_00105,12117.92,,ALTERNATIVE_PAYMENT,12117.92,0.0,12117.92,False,₹10K–₹25K
EVT_00046664,PAYMENT_FAILURE,NETWORK_ERROR,NETBANKING,0,CUS_000814,MER_00118,2857.9,,ALTERNATIVE_PAYMENT,2857.9,0.0,2857.9,False,₹2K–₹5K
EVT_00070387,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,2,CUS_001038,MER_00158,6689.77,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00048158,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,1,CUS_000623,MER_00172,4021.31,,ALTERNATIVE_PAYMENT,4021.31,0.0,4021.31,False,₹2K–₹5K
EVT_00082968,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000628,MER_00046,4757.79,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00038506,SUBSCRIPTION_FAILURE,,NETBANKING,0,CUS_001390,MER_00190,11210.21,,ALTERNATIVE_PAYMENT,11210.21,0.0,11210.21,False,₹10K–₹25K
EVT_00060030,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,0,CUS_000337,MER_00080,14058.07,,RETRY_LATER,14058.07,0.0,14058.07,False,₹10K–₹25K
EVT_00097232,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,0,CUS_000505,MER_00131,3070.0,,ALTERNATIVE_PAYMENT,3070.0,0.0,3070.0,False,₹2K–₹5K
EVT_00056375,PAYMENT_FAILURE,ISSUER_DECLINE,NETBANKING,3,CUS_000570,MER_00084,2940.08,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00090362,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000375,MER_00138,6772.67,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00048609,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001080,MER_00020,5878.28,,RECOVERY_REMINDER,5878.28,0.0,5878.28,False,₹5K–₹10K
EVT_00059358,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_001466,MER_00163,18320.39,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹10K–₹25K
EVT_00059454,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,2,CUS_000385,MER_00053,18535.21,,ALTERNATIVE_PAYMENT,18535.21,0.0,18535.21,False,₹10K–₹25K
EVT_00094519,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000503,MER_00040,9926.91,,ALTERNATIVE_PAYMENT,9926.91,0.0,9926.91,False,₹5K–₹10K
EVT_00002396,PAYMENT_FAILURE,NETWORK_ERROR,UPI,3,CUS_001310,MER_00198,4295.95,RETRY_LATER,ALTERNATIVE_PAYMENT,0.0,8670.58,-8670.58,False,₹2K–₹5K
EVT_00067750,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000673,MER_00067,1396.78,,RECOVERY_REMINDER,1396.78,0.0,1396.78,False,<=₹2K
EVT_00061507,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,2,CUS_001912,MER_00147,23408.79,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹10K–₹25K
EVT_00020220,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_000901,MER_00192,10303.73,,RECOVERY_REMINDER,10303.73,0.0,10303.73,False,₹10K–₹25K
EVT_00076612,PAYMENT_FAILURE,NETWORK_ERROR,CARD,0,CUS_001633,MER_00043,718.82,,ALTERNATIVE_PAYMENT,718.82,0.0,718.82,False,<=₹2K
EVT_00058910,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,0,CUS_000022,MER_00128,4638.54,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00072046,PAYMENT_FAILURE,TIMEOUT,UPI,3,CUS_001413,MER_00069,4778.15,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00059902,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,CUS_000589,MER_00104,4591.1,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00037398,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,1,CUS_000505,MER_00149,3560.67,,HUMAN_ESCALATION,3560.67,0.0,3560.67,False,₹2K–₹5K
EVT_00008861,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,0,CUS_000369,MER_00026,2029.47,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0.0,3167.25,-3167.25,True,₹2K–₹5K
EVT_00017953,SUBSCRIPTION_FAILURE,,NETBANKING,0,CUS_000134,MER_00116,789.03,,RETRY_LATER,789.03,0.0,789.03,False,<=₹2K
EVT_00068976,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001886,MER_00053,986.15,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00025618,SUBSCRIPTION_FAILURE,,WALLET,0,CUS_000486,MER_00195,5973.45,,ALTERNATIVE_PAYMENT,5973.45,0.0,5973.45,False,₹5K–₹10K
EVT_00010527,SUBSCRIPTION_FAILURE,,CARD,0,CUS_000985,MER_00038,1116.39,,ALTERNATIVE_PAYMENT,1116.39,0.0,1116.39,False,<=₹2K
EVT_00040087,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,1,CUS_001454,MER_00131,4938.78,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00078078,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001193,MER_00173,1364.7,,RECOVERY_REMINDER,1364.7,0.0,1364.7,False,<=₹2K
EVT_00045551,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_000832,MER_00113,3873.12,,ALTERNATIVE_PAYMENT,3873.12,0.0,3873.12,False,₹2K–₹5K
EVT_00094846,SUBSCRIPTION_FAILURE,,CARD,0,CUS_001563,MER_00096,6336.14,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00013699,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,1,CUS_001360,MER_00030,14537.05,,ALTERNATIVE_PAYMENT,14537.05,0.0,14537.05,False,₹10K–₹25K
EVT_00005800,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,CUS_000863,MER_00139,8992.57,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,0.0,5870.12,-5870.12,False,₹5K–₹10K
EVT_00098867,PAYMENT_FAILURE,TIMEOUT,WALLET,2,CUS_001453,MER_00178,421.42,,ALTERNATIVE_PAYMENT,421.42,0.0,421.42,False,<=₹2K
EVT_00070864,PAYMENT_FAILURE,TIMEOUT,UPI,1,CUS_001361,MER_00029,3711.08,,RETRY_LATER,3711.08,0.0,3711.08,False,₹2K–₹5K
EVT_00004081,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,2,CUS_000046,MER_00110,15684.74,RECOVERY_REMINDER,RECOVERY_REMINDER,15684.74,0.0,15684.74,True,₹10K–₹25K
EVT_00024569,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,2,CUS_001706,MER_00017,7822.85,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00003685,PAYMENT_FAILURE,TIMEOUT,UPI,2,CUS_000493,MER_00110,6837.08,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,6837.08,4553.88,2283.2,False,₹5K–₹10K
EVT_00024659,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000397,MER_00131,951.1,,ALTERNATIVE_PAYMENT,951.1,0.0,951.1,False,<=₹2K
EVT_00017122,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,CUS_000482,MER_00143,6926.86,,RECOVERY_REMINDER,6926.86,0.0,6926.86,False,₹5K–₹10K
EVT_00004666,CHECKOUT_ABANDONMENT,,WALLET,0,CUS_000059,MER_00155,9647.34,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,9647.34,0.0,9647.34,True,₹5K–₹10K
EVT_00092136,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,1,CUS_001340,MER_00092,389.72,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00091711,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,WALLET,2,CUS_000288,MER_00084,5119.73,,RECOVERY_REMINDER,5119.73,0.0,5119.73,False,₹5K–₹10K
EVT_00071290,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001584,MER_00081,3250.63,,RECOVERY_REMINDER,3250.63,0.0,3250.63,False,₹2K–₹5K
