event_id,timestamp,event_type,amount,chosen_action,policy_revenue,oracle_action,oracle_revenue,regret,action_match
EVT_00007735,2026-08-12 01:17:14,CHECKOUT_ABANDONMENT,1257.36,RECOVERY_REMINDER,1257.36,RECOVERY_REMINDER,1257.36,0.0,True
EVT_00004005,2026-08-12 01:17:45,PAYMENT_FAILURE,6215.19,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00000531,2026-08-12 02:27:27,PAYMENT_FAILURE,24040.29,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00006117,2026-08-12 02:32:29,PAYMENT_FAILURE,12887.41,ALTERNATIVE_PAYMENT,12887.41,ALTERNATIVE_PAYMENT,12887.41,0.0,True
EVT_00001072,2026-08-12 02:38:49,SUBSCRIPTION_FAILURE,2316.88,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,2316.88,2316.88,False
EVT_00002618,2026-08-12 02:50:11,SUBSCRIPTION_FAILURE,1754.29,RECOVERY_REMINDER,1754.29,RECOVERY_REMINDER,1754.29,0.0,True
EVT_00005295,2026-08-12 03:14:06,SUBSCRIPTION_FAILURE,8302.96,RECOVERY_REMINDER,8302.96,ALTERNATIVE_PAYMENT,8302.96,0.0,False
EVT_00009115,2026-08-12 03:26:09,PAYMENT_FAILURE,1388.99,ALTERNATIVE_PAYMENT,1388.99,ALTERNATIVE_PAYMENT,1388.99,0.0,True
EVT_00008713,2026-08-12 03:47:56,PAYMENT_FAILURE,1467.89,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,1467.89,1467.89,False
EVT_00001826,2026-08-12 04:01:30,PAYMENT_FAILURE,2852.36,ALTERNATIVE_PAYMENT,2852.36,ALTERNATIVE_PAYMENT,2852.36,0.0,True
EVT_00001487,2026-08-12 04:02:35,PAYMENT_FAILURE,1738.99,ALTERNATIVE_PAYMENT,1738.99,ALTERNATIVE_PAYMENT,1738.99,0.0,True
EVT_00008582,2026-08-12 05:36:56,PAYMENT_FAILURE,4634.26,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,4634.26,4634.26,False
EVT_00009301,2026-08-12 06:17:09,PAYMENT_FAILURE,4179.89,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00005358,2026-08-12 06:35:10,PAYMENT_FAILURE,1262.79,ALTERNATIVE_PAYMENT,1262.79,ALTERNATIVE_PAYMENT,1262.79,0.0,True
EVT_00005289,2026-08-12 06:56:06,PAYMENT_FAILURE,8590.73,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00000457,2026-08-12 07:56:16,PAYMENT_FAILURE,1576.37,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007003,2026-08-12 08:02:26,CHECKOUT_ABANDONMENT,2300.53,RECOVERY_REMINDER,2300.53,ALTERNATIVE_PAYMENT,2300.53,0.0,False
EVT_00008182,2026-08-12 08:27:40,CHECKOUT_ABANDONMENT,2614.27,RECOVERY_REMINDER,2614.27,ALTERNATIVE_PAYMENT,2614.27,0.0,False
EVT_00009933,2026-08-12 08:30:53,PAYMENT_FAILURE,1340.85,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007466,2026-08-12 08:55:26,SUBSCRIPTION_FAILURE,597.52,RECOVERY_REMINDER,597.52,ALTERNATIVE_PAYMENT,597.52,0.0,False
EVT_00008863,2026-08-12 09:09:18,PAYMENT_FAILURE,21373.93,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00006018,2026-08-12 09:24:10,PAYMENT_FAILURE,13370.59,ALTERNATIVE_PAYMENT,13370.59,ALTERNATIVE_PAYMENT,13370.59,0.0,True
EVT_00004146,2026-08-12 09:56:38,PAYMENT_FAILURE,1044.29,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003836,2026-08-12 10:10:41,SUBSCRIPTION_FAILURE,17007.75,RECOVERY_REMINDER,0.0,HUMAN_ESCALATION,17007.75,17007.75,False
EVT_00009025,2026-08-12 11:34:51,PAYMENT_FAILURE,8990.93,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,8990.93,8990.93,False
EVT_00003481,2026-08-12 11:38:14,PAYMENT_FAILURE,1911.44,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001384,2026-08-12 11:39:31,CHECKOUT_ABANDONMENT,6252.83,RECOVERY_REMINDER,6252.83,ALTERNATIVE_PAYMENT,6252.83,0.0,False
EVT_00009555,2026-08-12 11:54:48,PAYMENT_FAILURE,1185.51,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00000137,2026-08-12 13:56:31,PAYMENT_FAILURE,4792.11,ALTERNATIVE_PAYMENT,0.0,HUMAN_ESCALATION,4792.11,4792.11,False
EVT_00005457,2026-08-12 14:57:26,PAYMENT_FAILURE,3230.86,ALTERNATIVE_PAYMENT,3230.86,ALTERNATIVE_PAYMENT,3230.86,0.0,True
EVT_00002701,2026-08-12 16:02:16,SUBSCRIPTION_FAILURE,3898.4,RECOVERY_REMINDER,3898.4,ALTERNATIVE_PAYMENT,3898.4,0.0,False
EVT_00001957,2026-08-12 16:51:19,SUBSCRIPTION_FAILURE,2411.19,RECOVERY_REMINDER,0.0,RETRY_LATER,2411.19,2411.19,False
EVT_00006471,2026-08-12 17:04:19,PAYMENT_FAILURE,1786.87,RETRY_LATER,0.0,HUMAN_ESCALATION,1786.87,1786.87,False
EVT_00003069,2026-08-12 17:28:31,PAYMENT_FAILURE,6394.68,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,6394.68,6394.68,False
EVT_00006312,2026-08-12 17:50:24,PAYMENT_FAILURE,5610.65,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00006437,2026-08-12 18:25:39,SUBSCRIPTION_FAILURE,13023.63,RECOVERY_REMINDER,13023.63,ALTERNATIVE_PAYMENT,13023.63,0.0,False
EVT_00004358,2026-08-12 19:25:02,PAYMENT_FAILURE,17459.87,ALTERNATIVE_PAYMENT,17459.87,ALTERNATIVE_PAYMENT,17459.87,0.0,True
EVT_00002808,2026-08-12 19:31:45,SUBSCRIPTION_FAILURE,11823.76,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00007274,2026-08-12 20:02:17,PAYMENT_FAILURE,944.95,ALTERNATIVE_PAYMENT,944.95,ALTERNATIVE_PAYMENT,944.95,0.0,True
EVT_00004349,2026-08-12 20:25:49,SUBSCRIPTION_FAILURE,3928.57,RECOVERY_REMINDER,3928.57,RECOVERY_REMINDER,3928.57,0.0,True
EVT_00007548,2026-08-12 20:25:56,CHECKOUT_ABANDONMENT,3981.12,RECOVERY_REMINDER,3981.12,ALTERNATIVE_PAYMENT,3981.12,0.0,False
EVT_00008968,2026-08-12 21:00:19,PAYMENT_FAILURE,586.17,ALTERNATIVE_PAYMENT,586.17,ALTERNATIVE_PAYMENT,586.17,0.0,True
EVT_00004181,2026-08-12 21:31:26,PAYMENT_FAILURE,15041.07,ALTERNATIVE_PAYMENT,15041.07,ALTERNATIVE_PAYMENT,15041.07,0.0,True
EVT_00005565,2026-08-12 22:01:22,PAYMENT_FAILURE,1953.18,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001097,2026-08-12 22:03:51,CHECKOUT_ABANDONMENT,2652.59,RECOVERY_REMINDER,2652.59,ALTERNATIVE_PAYMENT,2652.59,0.0,False
EVT_00003728,2026-08-12 22:07:28,PAYMENT_FAILURE,13035.3,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00000785,2026-08-12 22:59:14,CHECKOUT_ABANDONMENT,1446.83,RECOVERY_REMINDER,1446.83,RECOVERY_REMINDER,1446.83,0.0,True
EVT_00004630,2026-08-13 00:32:52,PAYMENT_FAILURE,1879.8,ALTERNATIVE_PAYMENT,1879.8,ALTERNATIVE_PAYMENT,1879.8,0.0,True
EVT_00005488,2026-08-13 00:33:24,PAYMENT_FAILURE,5960.15,RETRY_LATER,0.0,RECOVERY_REMINDER,5960.15,5960.15,False
EVT_00007576,2026-08-13 02:33:11,PAYMENT_FAILURE,10406.26,RETRY_LATER,10406.26,ALTERNATIVE_PAYMENT,10406.26,0.0,False
EVT_00001433,2026-08-13 02:35:18,PAYMENT_FAILURE,33523.53,ALTERNATIVE_PAYMENT,33523.53,ALTERNATIVE_PAYMENT,33523.53,0.0,True
EVT_00004716,2026-08-13 02:43:26,CHECKOUT_ABANDONMENT,8759.69,RECOVERY_REMINDER,8759.69,RECOVERY_REMINDER,8759.69,0.0,True
EVT_00009087,2026-08-13 03:23:27,PAYMENT_FAILURE,708.45,ALTERNATIVE_PAYMENT,0.0,RETRY_LATER,708.45,708.45,False
EVT_00007807,2026-08-13 03:25:39,CHECKOUT_ABANDONMENT,1229.42,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,1229.42,1229.42,False
EVT_00008730,2026-08-13 03:54:36,PAYMENT_FAILURE,4446.76,ALTERNATIVE_PAYMENT,4446.76,ALTERNATIVE_PAYMENT,4446.76,0.0,True
EVT_00002304,2026-08-13 04:49:04,PAYMENT_FAILURE,944.31,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,944.31,944.31,False
EVT_00000028,2026-08-13 06:33:23,PAYMENT_FAILURE,5889.06,ALTERNATIVE_PAYMENT,5889.06,ALTERNATIVE_PAYMENT,5889.06,0.0,True
EVT_00000617,2026-08-13 06:46:41,CHECKOUT_ABANDONMENT,2789.82,RECOVERY_REMINDER,2789.82,ALTERNATIVE_PAYMENT,2789.82,0.0,False
EVT_00001123,2026-08-13 08:51:54,PAYMENT_FAILURE,9769.08,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00000804,2026-08-13 09:52:41,CHECKOUT_ABANDONMENT,4974.68,RECOVERY_REMINDER,4974.68,ALTERNATIVE_PAYMENT,4974.68,0.0,False
EVT_00001869,2026-08-13 10:08:21,PAYMENT_FAILURE,19733.3,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004303,2026-08-13 10:21:53,PAYMENT_FAILURE,9699.15,RETRY_LATER,0.0,RECOVERY_REMINDER,9699.15,9699.15,False
EVT_00001759,2026-08-13 10:45:04,PAYMENT_FAILURE,12329.33,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00000855,2026-08-13 10:57:05,SUBSCRIPTION_FAILURE,946.39,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,946.39,946.39,False
EVT_00003165,2026-08-13 11:06:35,PAYMENT_FAILURE,23670.6,RETRY_LATER,23670.6,RECOVERY_REMINDER,23670.6,0.0,False
EVT_00004359,2026-08-13 11:47:11,PAYMENT_FAILURE,3999.08,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00006187,2026-08-13 11:55:20,PAYMENT_FAILURE,6573.4,ALTERNATIVE_PAYMENT,0.0,RETRY_LATER,6573.4,6573.4,False
EVT_00005241,2026-08-13 12:27:37,PAYMENT_FAILURE,6919.37,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,6919.37,6919.37,False
EVT_00006505,2026-08-13 12:50:41,SUBSCRIPTION_FAILURE,2096.5,RECOVERY_REMINDER,2096.5,ALTERNATIVE_PAYMENT,2096.5,0.0,False
EVT_00002838,2026-08-13 14:07:52,SUBSCRIPTION_FAILURE,1501.66,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,1501.66,1501.66,False
EVT_00009743,2026-08-13 14:34:45,PAYMENT_FAILURE,1429.33,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,1429.33,1429.33,False
EVT_00004187,2026-08-13 15:01:21,SUBSCRIPTION_FAILURE,5638.58,RECOVERY_REMINDER,5638.58,RECOVERY_REMINDER,5638.58,0.0,True
EVT_00009993,2026-08-13 15:30:00,PAYMENT_FAILURE,1649.19,RETRY_LATER,1649.19,ALTERNATIVE_PAYMENT,1649.19,0.0,False
EVT_00004250,2026-08-13 16:17:49,PAYMENT_FAILURE,1650.96,ALTERNATIVE_PAYMENT,1650.96,ALTERNATIVE_PAYMENT,1650.96,0.0,True
EVT_00008316,2026-08-13 16:22:36,CHECKOUT_ABANDONMENT,3754.72,RECOVERY_REMINDER,3754.72,ALTERNATIVE_PAYMENT,3754.72,0.0,False
EVT_00008012,2026-08-13 17:30:13,PAYMENT_FAILURE,4251.0,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008070,2026-08-13 18:20:10,CHECKOUT_ABANDONMENT,12466.53,RECOVERY_REMINDER,12466.53,RECOVERY_REMINDER,12466.53,0.0,True
EVT_00005459,2026-08-13 19:43:56,PAYMENT_FAILURE,9881.4,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007116,2026-08-13 21:53:31,PAYMENT_FAILURE,6409.03,ALTERNATIVE_PAYMENT,6409.03,ALTERNATIVE_PAYMENT,6409.03,0.0,True
EVT_00007660,2026-08-13 23:26:56,SUBSCRIPTION_FAILURE,6147.59,RECOVERY_REMINDER,6147.59,ALTERNATIVE_PAYMENT,6147.59,0.0,False
EVT_00002290,2026-08-13 23:37:13,PAYMENT_FAILURE,2292.02,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00009985,2026-08-14 00:25:39,PAYMENT_FAILURE,2953.09,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004833,2026-08-14 00:39:20,CHECKOUT_ABANDONMENT,2344.47,RECOVERY_REMINDER,2344.47,ALTERNATIVE_PAYMENT,2344.47,0.0,False
EVT_00008759,2026-08-14 01:04:47,CHECKOUT_ABANDONMENT,5939.1,RECOVERY_REMINDER,5939.1,ALTERNATIVE_PAYMENT,5939.1,0.0,False
EVT_00008457,2026-08-14 01:39:28,PAYMENT_FAILURE,2721.5,RETRY_LATER,2721.5,ALTERNATIVE_PAYMENT,2721.5,0.0,False
EVT_00002900,2026-08-14 02:05:40,PAYMENT_FAILURE,20734.69,ALTERNATIVE_PAYMENT,0.0,HUMAN_ESCALATION,20734.69,20734.69,False
EVT_00006094,2026-08-14 03:05:18,PAYMENT_FAILURE,2640.68,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001218,2026-08-14 03:08:45,PAYMENT_FAILURE,2285.7,RETRY_LATER,0.0,RECOVERY_REMINDER,2285.7,2285.7,False
EVT_00004266,2026-08-14 03:22:16,SUBSCRIPTION_FAILURE,8345.92,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00009225,2026-08-14 04:29:22,PAYMENT_FAILURE,5861.29,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008723,2026-08-14 05:13:36,CHECKOUT_ABANDONMENT,12002.67,RECOVERY_REMINDER,12002.67,ALTERNATIVE_PAYMENT,12002.67,0.0,False
EVT_00001315,2026-08-14 05:20:28,PAYMENT_FAILURE,902.55,ALTERNATIVE_PAYMENT,0.0,RETRY_LATER,902.55,902.55,False
EVT_00006298,2026-08-14 05:29:50,SUBSCRIPTION_FAILURE,1304.4,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,1304.4,1304.4,False
EVT_00004972,2026-08-14 06:22:50,PAYMENT_FAILURE,1324.71,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00006451,2026-08-14 06:49:39,PAYMENT_FAILURE,3281.0,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00000962,2026-08-14 07:06:58,CHECKOUT_ABANDONMENT,3775.61,RECOVERY_REMINDER,3775.61,ALTERNATIVE_PAYMENT,3775.61,0.0,False
EVT_00006823,2026-08-14 07:27:14,PAYMENT_FAILURE,27316.65,ALTERNATIVE_PAYMENT,27316.65,ALTERNATIVE_PAYMENT,27316.65,0.0,True
EVT_00002970,2026-08-14 08:16:38,PAYMENT_FAILURE,1749.03,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,1749.03,1749.03,False
EVT_00003313,2026-08-14 08:20:57,PAYMENT_FAILURE,2038.26,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,2038.26,2038.26,False
EVT_00002621,2026-08-14 10:05:24,SUBSCRIPTION_FAILURE,7120.14,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,7120.14,7120.14,False
EVT_00002557,2026-08-14 10:27:47,PAYMENT_FAILURE,6057.3,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003976,2026-08-14 11:15:40,PAYMENT_FAILURE,947.69,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00005217,2026-08-14 11:36:59,PAYMENT_FAILURE,7792.89,RETRY_LATER,7792.89,ALTERNATIVE_PAYMENT,7792.89,0.0,False
EVT_00004460,2026-08-14 12:50:10,PAYMENT_FAILURE,2341.87,ALTERNATIVE_PAYMENT,2341.87,ALTERNATIVE_PAYMENT,2341.87,0.0,True
EVT_00007193,2026-08-14 13:05:09,PAYMENT_FAILURE,3965.91,ALTERNATIVE_PAYMENT,3965.91,ALTERNATIVE_PAYMENT,3965.91,0.0,True
EVT_00005589,2026-08-14 13:14:08,PAYMENT_FAILURE,18539.89,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,18539.89,18539.89,False
EVT_00009448,2026-08-14 14:29:26,SUBSCRIPTION_FAILURE,869.31,RECOVERY_REMINDER,869.31,ALTERNATIVE_PAYMENT,869.31,0.0,False
EVT_00001943,2026-08-14 15:22:09,PAYMENT_FAILURE,3463.14,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001021,2026-08-14 15:36:10,PAYMENT_FAILURE,1719.32,ALTERNATIVE_PAYMENT,0.0,HUMAN_ESCALATION,1719.32,1719.32,False
EVT_00005958,2026-08-14 15:41:02,PAYMENT_FAILURE,12010.55,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00007179,2026-08-14 16:09:41,SUBSCRIPTION_FAILURE,21023.5,RECOVERY_REMINDER,21023.5,ALTERNATIVE_PAYMENT,21023.5,0.0,False
EVT_00003423,2026-08-14 16:38:44,PAYMENT_FAILURE,879.23,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00006355,2026-08-14 17:35:28,PAYMENT_FAILURE,13518.34,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001867,2026-08-14 18:02:32,PAYMENT_FAILURE,2556.02,ALTERNATIVE_PAYMENT,2556.02,ALTERNATIVE_PAYMENT,2556.02,0.0,True
EVT_00006121,2026-08-14 18:34:08,PAYMENT_FAILURE,7243.26,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00000581,2026-08-14 18:37:09,PAYMENT_FAILURE,9786.74,RETRY_LATER,9786.74,RETRY_LATER,9786.74,0.0,True
EVT_00004379,2026-08-14 18:48:28,SUBSCRIPTION_FAILURE,19269.81,RECOVERY_REMINDER,19269.81,ALTERNATIVE_PAYMENT,19269.81,0.0,False
EVT_00003923,2026-08-14 19:01:47,PAYMENT_FAILURE,8295.13,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00006578,2026-08-14 19:38:00,CHECKOUT_ABANDONMENT,584.44,RECOVERY_REMINDER,584.44,ALTERNATIVE_PAYMENT,584.44,0.0,False
EVT_00000871,2026-08-14 19:47:34,SUBSCRIPTION_FAILURE,4321.69,RECOVERY_REMINDER,4321.69,ALTERNATIVE_PAYMENT,4321.69,0.0,False
EVT_00002320,2026-08-14 20:48:28,PAYMENT_FAILURE,4604.61,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003678,2026-08-14 21:59:33,CHECKOUT_ABANDONMENT,6602.0,RECOVERY_REMINDER,6602.0,ALTERNATIVE_PAYMENT,6602.0,0.0,False
EVT_00005497,2026-08-14 22:42:22,PAYMENT_FAILURE,1918.23,ALTERNATIVE_PAYMENT,1918.23,ALTERNATIVE_PAYMENT,1918.23,0.0,True
EVT_00003510,2026-08-14 23:28:03,CHECKOUT_ABANDONMENT,3735.1,RECOVERY_REMINDER,3735.1,ALTERNATIVE_PAYMENT,3735.1,0.0,False
EVT_00001763,2026-08-15 00:53:57,PAYMENT_FAILURE,12387.95,ALTERNATIVE_PAYMENT,0.0,HUMAN_ESCALATION,12387.95,12387.95,False
EVT_00006816,2026-08-15 01:47:00,PAYMENT_FAILURE,16796.18,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,16796.18,16796.18,False
EVT_00005401,2026-08-15 02:38:16,PAYMENT_FAILURE,3102.93,ALTERNATIVE_PAYMENT,0.0,HUMAN_ESCALATION,3102.93,3102.93,False
EVT_00008820,2026-08-15 03:27:48,PAYMENT_FAILURE,3626.48,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007898,2026-08-15 03:38:18,CHECKOUT_ABANDONMENT,1530.19,RECOVERY_REMINDER,1530.19,ALTERNATIVE_PAYMENT,1530.19,0.0,False
EVT_00005220,2026-08-15 04:12:08,PAYMENT_FAILURE,2611.51,ALTERNATIVE_PAYMENT,2611.51,ALTERNATIVE_PAYMENT,2611.51,0.0,True
EVT_00001211,2026-08-15 05:19:02,PAYMENT_FAILURE,5675.73,ALTERNATIVE_PAYMENT,5675.73,ALTERNATIVE_PAYMENT,5675.73,0.0,True
EVT_00009856,2026-08-15 06:33:32,SUBSCRIPTION_FAILURE,15115.03,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00001219,2026-08-15 06:53:43,PAYMENT_FAILURE,8437.64,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,8437.64,8437.64,False
EVT_00002958,2026-08-15 06:59:40,CHECKOUT_ABANDONMENT,8382.84,RECOVERY_REMINDER,8382.84,RECOVERY_REMINDER,8382.84,0.0,True
EVT_00009673,2026-08-15 07:46:45,PAYMENT_FAILURE,4334.96,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,4334.96,4334.96,False
EVT_00005932,2026-08-15 08:25:30,PAYMENT_FAILURE,3833.82,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001641,2026-08-15 08:27:56,PAYMENT_FAILURE,1113.7,ALTERNATIVE_PAYMENT,1113.7,ALTERNATIVE_PAYMENT,1113.7,0.0,True
EVT_00005683,2026-08-15 10:53:44,PAYMENT_FAILURE,5168.57,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008575,2026-08-15 11:13:18,PAYMENT_FAILURE,60930.52,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,60930.52,60930.52,False
EVT_00006719,2026-08-15 11:56:52,CHECKOUT_ABANDONMENT,417.04,RECOVERY_REMINDER,417.04,RECOVERY_REMINDER,417.04,0.0,True
EVT_00007196,2026-08-15 13:06:06,PAYMENT_FAILURE,4765.35,ALTERNATIVE_PAYMENT,4765.35,ALTERNATIVE_PAYMENT,4765.35,0.0,True
EVT_00008767,2026-08-15 13:50:39,CHECKOUT_ABANDONMENT,1302.54,RECOVERY_REMINDER,1302.54,ALTERNATIVE_PAYMENT,1302.54,0.0,False
EVT_00002780,2026-08-15 14:16:06,PAYMENT_FAILURE,2163.99,ALTERNATIVE_PAYMENT,2163.99,ALTERNATIVE_PAYMENT,2163.99,0.0,True
EVT_00001683,2026-08-15 14:34:25,PAYMENT_FAILURE,3886.16,ALTERNATIVE_PAYMENT,3886.16,ALTERNATIVE_PAYMENT,3886.16,0.0,True
EVT_00006775,2026-08-15 16:02:32,SUBSCRIPTION_FAILURE,2149.19,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00005882,2026-08-15 16:31:06,PAYMENT_FAILURE,10442.9,ALTERNATIVE_PAYMENT,10442.9,ALTERNATIVE_PAYMENT,10442.9,0.0,True
EVT_00008765,2026-08-15 17:31:06,CHECKOUT_ABANDONMENT,35512.46,RECOVERY_REMINDER,35512.46,ALTERNATIVE_PAYMENT,35512.46,0.0,False
EVT_00005415,2026-08-15 17:41:53,PAYMENT_FAILURE,6653.09,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,6653.09,6653.09,False
EVT_00007504,2026-08-15 18:12:49,PAYMENT_FAILURE,5392.75,ALTERNATIVE_PAYMENT,0.0,HUMAN_ESCALATION,5392.75,5392.75,False
EVT_00003933,2026-08-15 19:00:13,PAYMENT_FAILURE,1841.37,RETRY_LATER,1841.37,ALTERNATIVE_PAYMENT,1841.37,0.0,False
EVT_00007688,2026-08-15 19:07:48,PAYMENT_FAILURE,787.7,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007152,2026-08-15 19:34:06,PAYMENT_FAILURE,9363.32,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00000288,2026-08-15 20:26:37,PAYMENT_FAILURE,2726.27,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00002292,2026-08-15 21:26:15,PAYMENT_FAILURE,9631.46,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,9631.46,9631.46,False
EVT_00007856,2026-08-15 22:14:01,PAYMENT_FAILURE,1663.69,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,1663.69,1663.69,False
EVT_00009564,2026-08-16 01:04:02,CHECKOUT_ABANDONMENT,23427.67,RECOVERY_REMINDER,23427.67,ALTERNATIVE_PAYMENT,23427.67,0.0,False
EVT_00000774,2026-08-16 01:23:22,SUBSCRIPTION_FAILURE,11488.27,RECOVERY_REMINDER,11488.27,ALTERNATIVE_PAYMENT,11488.27,0.0,False
EVT_00003845,2026-08-16 02:15:13,CHECKOUT_ABANDONMENT,6049.92,RECOVERY_REMINDER,6049.92,ALTERNATIVE_PAYMENT,6049.92,0.0,False
EVT_00009948,2026-08-16 02:40:19,CHECKOUT_ABANDONMENT,1478.15,RECOVERY_REMINDER,1478.15,ALTERNATIVE_PAYMENT,1478.15,0.0,False
EVT_00008779,2026-08-16 02:58:56,PAYMENT_FAILURE,6843.8,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00009553,2026-08-16 03:53:20,PAYMENT_FAILURE,2342.0,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,2342.0,2342.0,False
