event_id,action,allowed,policy_reason,simulated_success_probability,recovery_success,revenue_recovered,event_type,timestamp,customer_id,merchant_id,amount,currency,payment_method,device_type,payment_status,failure_type,retry_count,previous_attempt_hours,checkout_duration_seconds,payment_page_reached,payment_attempted,subscription_age_days,successful_cycles,failed_cycles,true_recovery_probability,customer_tenure_days,total_transactions,successful_transactions,failed_transactions,historical_success_rate_x,avg_transaction_amount_x,previous_recovery_success_rate,days_since_last_success,preferred_payment_method,merchant_category,merchant_size,avg_transaction_amount_y,historical_success_rate_y,historical_failure_rate,event_hour,day_of_week,month
EVT_00007616,RECOVERY_REMINDER,True,ALLOWED,0.654467,1,1859.84,CHECKOUT_ABANDONMENT,2026-08-07 14:45:25,CUS_000063,MER_00104,1859.84,INR,CARD,MOBILE,AT_RISK,,0,70.93,240,False,False,0,0,0,0.504467,568,12,10,2,0.8333,3562.28,0.6532,62,NETBANKING,FOOD_DELIVERY,SMALL,12154.73,0.8804,0.1196,14,4,8
EVT_00007622,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-03 04:54:55,CUS_000889,MER_00065,7981.91,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,3,7.8,0,False,False,0,0,0,0.307679,53,12,10,2,0.8333,4241.76,0.7099,15,UPI,DIGITAL_SERVICES,MEDIUM,5883.79,0.7053,0.2947,4,0,8
EVT_00007624,RETRY_LATER,True,ALLOWED,0.648701,1,7004.79,PAYMENT_FAILURE,2026-08-30 22:18:36,CUS_000628,MER_00024,7004.79,INR,NETBANKING,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,1,16.39,0,False,False,0,0,0,0.628701,570,1,1,0,1.0,6684.77,0.6354,81,CARD,DIGITAL_SERVICES,SMALL,6952.02,0.952,0.048,22,6,8
EVT_00007628,ALTERNATIVE_PAYMENT,True,ALLOWED,0.57224,1,3576.53,SUBSCRIPTION_FAILURE,2026-08-22 17:41:59,CUS_001297,MER_00057,3576.53,INR,CARD,MOBILE,AT_RISK,,0,17.86,0,False,False,444,9,1,0.54224,416,17,16,1,0.9412,3001.45,0.7533,23,UPI,E_COMMERCE,MEDIUM,11931.59,0.9085,0.0915,17,5,8
EVT_00007635,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-10 09:27:42,CUS_000732,MER_00065,10974.53,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,3,0.17,0,False,False,0,0,0,0.141557,645,42,40,2,0.9524,9965.12,0.9649,89,CARD,DIGITAL_SERVICES,MEDIUM,5883.79,0.7053,0.2947,9,0,8
EVT_00007636,ALTERNATIVE_PAYMENT,True,ALLOWED,0.437579,1,3844.87,PAYMENT_FAILURE,2026-08-22 07:30:37,CUS_000927,MER_00084,3844.87,INR,UPI,MOBILE,FAILED,TIMEOUT,2,55.85,0,False,False,0,0,0,0.407579,825,49,39,10,0.7959,3317.34,0.7327,82,UPI,SAAS,LARGE,2123.34,0.8109,0.1891,7,5,8
EVT_00007647,HUMAN_ESCALATION,True,ALLOWED,0.22105,1,7544.99,PAYMENT_FAILURE,2026-08-06 08:11:06,CUS_000433,MER_00057,7544.99,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,3,65.52,0,False,False,0,0,0,0.32105,1244,13,10,3,0.7692,6498.97,0.8171,87,CARD,E_COMMERCE,MEDIUM,11931.59,0.9085,0.0915,8,3,8
EVT_00007660,RETRY_LATER,True,ALLOWED,0.169819,1,6147.59,SUBSCRIPTION_FAILURE,2026-08-13 23:26:56,CUS_000591,MER_00057,6147.59,INR,UPI,MOBILE,AT_RISK,,0,56.07,0,False,False,150,3,3,0.219819,1207,6,6,0,1.0,3466.54,0.8816,32,UPI,E_COMMERCE,MEDIUM,11931.59,0.9085,0.0915,23,3,8
EVT_00007676,RETRY_LATER,True,ALLOWED,0.63011,1,2970.59,CHECKOUT_ABANDONMENT,2026-08-10 06:55:40,CUS_001469,MER_00102,2970.59,INR,UPI,MOBILE,AT_RISK,,0,25.78,439,True,True,0,0,0,0.68011,1172,42,28,14,0.6667,3236.17,0.8584,16,UPI,DIGITAL_SERVICES,MEDIUM,1989.33,0.9744,0.0256,6,0,8
EVT_00007684,RETRY_LATER,True,ALLOWED,0.417237,0,0.0,PAYMENT_FAILURE,2026-08-02 06:06:00,CUS_000561,MER_00081,8863.15,INR,UPI,DESKTOP,FAILED,PAYMENT_LIMIT,0,70.17,0,False,False,0,0,0,0.467237,818,46,45,1,0.9783,6492.86,0.7863,54,UPI,FOOD_DELIVERY,MEDIUM,42052.11,0.8971,0.1029,6,6,8
EVT_00007687,ALTERNATIVE_PAYMENT,True,ALLOWED,0.274072,1,5138.43,PAYMENT_FAILURE,2026-08-29 20:41:41,CUS_000488,MER_00189,5138.43,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,3,23.57,0,False,False,0,0,0,0.094072,810,5,3,2,0.6,2342.23,0.7736,77,UPI,E_COMMERCE,LARGE,1688.36,0.8609,0.1391,20,5,8
EVT_00007688,RETRY_LATER,True,ALLOWED,0.01,0,0.0,PAYMENT_FAILURE,2026-08-15 19:07:48,CUS_000388,MER_00055,787.7,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,48.59,0,False,False,0,0,0,0.197578,1251,78,66,12,0.8462,1042.03,0.7074,48,NETBANKING,DIGITAL_SERVICES,LARGE,4613.21,0.7204,0.2796,19,5,8
EVT_00007690,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-01 21:04:25,CUS_001917,MER_00117,2928.26,INR,NETBANKING,DESKTOP,FAILED,TIMEOUT,3,47.6,0,False,False,0,0,0,0.2893,444,6,4,2,0.6667,3840.15,0.708,74,WALLET,TRAVEL,SMALL,11500.96,0.8461,0.1539,21,5,8
EVT_00007691,RETRY_LATER,True,ALLOWED,0.363534,1,14799.41,PAYMENT_FAILURE,2026-08-17 07:11:38,CUS_000081,MER_00179,14799.41,INR,UPI,DESKTOP,FAILED,PAYMENT_LIMIT,0,4.56,0,False,False,0,0,0,0.413534,1412,66,56,10,0.8485,3383.73,0.8117,36,WALLET,DIGITAL_SERVICES,SMALL,4183.78,0.7936,0.2064,7,0,8
EVT_00007694,ALTERNATIVE_PAYMENT,True,ALLOWED,0.584304,1,13061.72,PAYMENT_FAILURE,2026-08-20 01:51:08,CUS_001837,MER_00114,13061.72,INR,CARD,DESKTOP,FAILED,PAYMENT_LIMIT,0,22.4,0,False,False,0,0,0,0.404304,1413,16,14,2,0.875,4429.85,0.8869,25,UPI,FOOD_DELIVERY,MEDIUM,5161.89,0.7179,0.2821,1,3,8
EVT_00007721,RETRY_LATER,True,ALLOWED,0.595046,1,4556.71,PAYMENT_FAILURE,2026-08-23 09:22:58,CUS_000664,MER_00155,4556.71,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,1,43.94,0,False,False,0,0,0,0.575046,327,40,37,3,0.925,3983.25,0.7722,51,UPI,SAAS,SMALL,2912.27,0.843,0.157,9,6,8
EVT_00007724,RETRY_LATER,True,ALLOWED,0.174918,0,0.0,PAYMENT_FAILURE,2026-08-27 11:44:31,CUS_000344,MER_00112,3347.86,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,1,69.93,0,False,False,0,0,0,0.324918,787,59,52,7,0.8814,3190.86,0.8317,55,WALLET,DIGITAL_SERVICES,SMALL,3201.31,0.8352,0.1648,11,3,8
EVT_00007735,RETRY_LATER,True,ALLOWED,0.694173,1,1257.36,CHECKOUT_ABANDONMENT,2026-08-12 01:17:14,CUS_001301,MER_00192,1257.36,INR,UPI,MOBILE,AT_RISK,,0,42.49,182,True,False,0,0,0,0.744173,1146,51,46,5,0.902,4043.38,0.6083,74,NETBANKING,TRAVEL,MEDIUM,20196.01,0.9465,0.0535,1,2,8
EVT_00007741,RETRY_LATER,True,ALLOWED,0.400466,0,0.0,PAYMENT_FAILURE,2026-08-04 03:28:50,CUS_001008,MER_00110,542.55,INR,CARD,MOBILE,FAILED,TIMEOUT,2,67.26,0,False,False,0,0,0,0.480466,770,34,32,2,0.9412,683.59,0.9588,5,UPI,FOOD_DELIVERY,MEDIUM,25287.45,0.9495,0.0505,3,1,8
EVT_00007752,ALTERNATIVE_PAYMENT,True,ALLOWED,0.428208,1,18152.8,PAYMENT_FAILURE,2026-08-08 14:51:43,CUS_000879,MER_00148,18152.8,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,1,61.46,0,False,False,0,0,0,0.248208,835,69,52,17,0.7536,14773.61,0.5846,23,CARD,RETAIL,MEDIUM,1547.37,0.9811,0.0189,14,5,8
EVT_00007753,RETRY_LATER,True,ALLOWED,0.214002,1,8901.27,PAYMENT_FAILURE,2026-08-27 08:09:00,CUS_001750,MER_00004,8901.27,INR,CARD,TABLET,FAILED,INSUFFICIENT_BALANCE,1,8.83,0,False,False,0,0,0,0.364002,1087,72,71,1,0.9861,4763.74,0.8283,38,UPI,EDUCATION,MEDIUM,2207.0,0.9735,0.0265,8,3,8
EVT_00007760,ALTERNATIVE_PAYMENT,True,ALLOWED,0.398515,1,16298.1,PAYMENT_FAILURE,2026-08-09 02:23:39,CUS_000143,MER_00165,16298.1,INR,NETBANKING,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,50.73,0,False,False,0,0,0,0.218515,436,77,64,13,0.8312,5121.33,0.6037,77,UPI,SAAS,SMALL,10559.09,0.8386,0.1614,2,6,8
EVT_00007763,RETRY_LATER,True,ALLOWED,0.340921,1,4055.68,PAYMENT_FAILURE,2026-08-17 21:06:56,CUS_001876,MER_00095,4055.68,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,0,64.71,0,False,False,0,0,0,0.390921,207,48,36,12,0.75,3580.15,0.6249,64,UPI,EDUCATION,SMALL,7386.47,0.995,0.005,21,0,8
EVT_00007764,ALTERNATIVE_PAYMENT,True,ALLOWED,0.801377,1,2134.02,CHECKOUT_ABANDONMENT,2026-08-22 03:27:36,CUS_001996,MER_00106,2134.02,INR,UPI,MOBILE,AT_RISK,,0,70.22,612,True,False,0,0,0,0.771377,33,27,27,0,1.0,5097.43,0.7259,54,UPI,SAAS,SMALL,2564.56,0.9372,0.0628,3,5,8
EVT_00007766,ALTERNATIVE_PAYMENT,True,ALLOWED,0.420628,1,1920.56,SUBSCRIPTION_FAILURE,2026-08-29 10:14:50,CUS_000343,MER_00121,1920.56,INR,NETBANKING,MOBILE,AT_RISK,,0,35.59,0,False,False,138,18,2,0.390628,944,44,39,5,0.8864,2949.36,0.7725,20,CARD,SAAS,SMALL,4761.05,0.8269,0.1731,10,5,8
EVT_00007780,ALTERNATIVE_PAYMENT,True,ALLOWED,0.562929,1,2120.79,PAYMENT_FAILURE,2026-08-11 18:16:20,CUS_000999,MER_00044,2120.79,INR,UPI,MOBILE,FAILED,TIMEOUT,1,17.96,0,False,False,0,0,0,0.532929,1443,35,29,6,0.8286,1511.22,0.5885,33,UPI,TRAVEL,LARGE,2229.13,0.966,0.034,18,1,8
EVT_00007793,RETRY_LATER,True,ALLOWED,0.368615,1,4102.27,PAYMENT_FAILURE,2026-08-30 17:19:56,CUS_000284,MER_00029,4102.27,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,2,10.1,0,False,False,0,0,0,0.448615,751,63,59,4,0.9365,4222.72,0.4478,32,UPI,FOOD_DELIVERY,SMALL,5041.91,0.8787,0.1213,17,6,8
EVT_00007804,RETRY_LATER,True,ALLOWED,0.257823,1,4531.41,SUBSCRIPTION_FAILURE,2026-08-17 01:37:57,CUS_001980,MER_00170,4531.41,INR,CARD,MOBILE,AT_RISK,,0,6.58,0,False,False,59,13,3,0.307823,1197,12,11,1,0.9167,4163.52,0.4183,42,UPI,EDUCATION,LARGE,584.64,0.8429,0.1571,1,0,8
EVT_00007806,RETRY_LATER,True,ALLOWED,0.366314,1,5074.39,PAYMENT_FAILURE,2026-08-18 13:14:16,CUS_001445,MER_00165,5074.39,INR,CARD,DESKTOP,FAILED,NETWORK_ERROR,2,20.46,0,False,False,0,0,0,0.446314,235,73,69,4,0.9452,10488.13,0.6959,84,UPI,SAAS,SMALL,10559.09,0.8386,0.1614,13,1,8
EVT_00007807,ALTERNATIVE_PAYMENT,True,ALLOWED,0.535288,1,1229.42,CHECKOUT_ABANDONMENT,2026-08-13 03:25:39,CUS_000122,MER_00134,1229.42,INR,UPI,MOBILE,AT_RISK,,0,19.64,481,False,True,0,0,0,0.505288,1012,76,62,14,0.8158,1102.54,0.5619,17,UPI,EDUCATION,SMALL,5486.16,0.9252,0.0748,3,3,8
EVT_00007812,RETRY_LATER,True,ALLOWED,0.383417,1,5430.5,SUBSCRIPTION_FAILURE,2026-08-19 23:15:39,CUS_001037,MER_00118,5430.5,INR,NETBANKING,DESKTOP,AT_RISK,,0,37.76,0,False,False,712,13,2,0.433417,1357,64,59,5,0.9219,4813.69,0.6533,52,UPI,E_COMMERCE,MEDIUM,1563.87,0.9374,0.0626,23,2,8
EVT_00007816,RETRY_LATER,True,ALLOWED,0.211877,0,0.0,SUBSCRIPTION_FAILURE,2026-08-30 15:52:47,CUS_000360,MER_00152,10023.24,INR,UPI,DESKTOP,AT_RISK,,0,47.16,0,False,False,497,4,2,0.261877,1130,17,14,3,0.8235,11403.8,0.7781,85,UPI,DIGITAL_SERVICES,SMALL,4325.9,0.9166,0.0834,15,6,8
EVT_00007818,RETRY_LATER,True,ALLOWED,0.486874,1,12810.68,PAYMENT_FAILURE,2026-08-22 21:05:04,CUS_000951,MER_00095,12810.68,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,23.52,0,False,False,0,0,0,0.566874,167,3,3,0,1.0,11078.99,0.9377,32,UPI,EDUCATION,SMALL,7386.47,0.995,0.005,21,5,8
EVT_00007820,RETRY_LATER,True,ALLOWED,0.374853,0,0.0,PAYMENT_FAILURE,2026-08-08 01:58:45,CUS_000363,MER_00031,16001.73,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,37.54,0,False,False,0,0,0,0.424853,358,76,71,5,0.9342,12781.59,0.8066,60,CARD,FOOD_DELIVERY,LARGE,8241.74,0.8635,0.1365,1,5,8
EVT_00007834,ALTERNATIVE_PAYMENT,True,ALLOWED,0.466767,1,38989.22,PAYMENT_FAILURE,2026-08-16 04:43:11,CUS_001775,MER_00144,38989.22,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,1,11.08,0,False,False,0,0,0,0.286767,1160,34,28,6,0.8235,17764.81,0.8284,47,UPI,E_COMMERCE,SMALL,11138.28,0.8359,0.1641,4,6,8
EVT_00007845,RETRY_LATER,True,ALLOWED,0.727997,1,4743.14,CHECKOUT_ABANDONMENT,2026-08-08 09:07:25,CUS_000229,MER_00120,4743.14,INR,UPI,DESKTOP,AT_RISK,,0,36.08,275,True,False,0,0,0,0.777997,833,23,23,0,1.0,3234.56,0.9388,47,UPI,E_COMMERCE,SMALL,2459.82,0.952,0.048,9,5,8
EVT_00007849,RECOVERY_REMINDER,True,ALLOWED,0.347634,1,1728.44,SUBSCRIPTION_FAILURE,2026-08-16 07:46:05,CUS_000416,MER_00136,1728.44,INR,UPI,DESKTOP,AT_RISK,,0,38.41,0,False,False,87,18,3,0.327634,1026,39,36,3,0.9231,1518.8,0.7892,29,UPI,TRAVEL,MEDIUM,1391.97,0.9802,0.0198,7,6,8
EVT_00007855,ALTERNATIVE_PAYMENT,True,ALLOWED,0.389736,1,63401.22,PAYMENT_FAILURE,2026-08-11 07:44:55,CUS_001847,MER_00117,63401.22,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,3,30.86,0,False,False,0,0,0,0.209736,621,61,57,4,0.9344,34682.83,0.6885,50,UPI,TRAVEL,SMALL,11500.96,0.8461,0.1539,7,1,8
EVT_00007856,RETRY_LATER,True,ALLOWED,0.400035,1,1663.69,PAYMENT_FAILURE,2026-08-15 22:14:01,CUS_001384,MER_00020,1663.69,INR,UPI,MOBILE,FAILED,TIMEOUT,2,48.19,0,False,False,0,0,0,0.480035,1348,73,67,6,0.9178,3422.72,0.6874,85,CARD,FOOD_DELIVERY,LARGE,3635.97,0.9772,0.0228,22,5,8
EVT_00007858,RETRY_LATER,True,ALLOWED,0.742438,1,4616.12,PAYMENT_FAILURE,2026-08-10 06:51:08,CUS_000331,MER_00172,4616.12,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,48.74,0,False,False,0,0,0,0.622438,833,6,5,1,0.8333,5177.08,0.8771,37,CARD,E_COMMERCE,SMALL,8580.85,0.8235,0.1765,6,0,8
EVT_00007862,ALTERNATIVE_PAYMENT,True,ALLOWED,0.37885,1,4918.36,PAYMENT_FAILURE,2026-08-21 18:50:38,CUS_000277,MER_00189,4918.36,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,3,15.11,0,False,False,0,0,0,0.19885,716,17,15,2,0.8824,3108.19,0.367,88,NETBANKING,E_COMMERCE,LARGE,1688.36,0.8609,0.1391,18,4,8
EVT_00007887,RECOVERY_REMINDER,True,ALLOWED,0.237025,1,4875.93,PAYMENT_FAILURE,2026-08-24 00:41:15,CUS_001653,MER_00047,4875.93,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,36.17,0,False,False,0,0,0,0.217025,106,33,28,5,0.8485,10787.49,0.7395,43,CARD,DIGITAL_SERVICES,SMALL,5866.47,0.813,0.187,0,0,8
EVT_00007898,RETRY_LATER,True,ALLOWED,0.677247,1,1530.19,CHECKOUT_ABANDONMENT,2026-08-15 03:38:18,CUS_001828,MER_00157,1530.19,INR,UPI,DESKTOP,AT_RISK,,0,48.57,288,True,False,0,0,0,0.727247,1477,44,39,5,0.8864,1152.07,0.8021,57,CARD,E_COMMERCE,MEDIUM,5657.2,0.8635,0.1365,3,5,8
EVT_00007899,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-28 15:13:27,CUS_001423,MER_00156,8304.55,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,3,19.68,0,False,False,0,0,0,0.121473,895,48,36,12,0.75,11474.58,0.7168,28,NETBANKING,FOOD_DELIVERY,MEDIUM,16696.36,0.898,0.102,15,4,8
EVT_00007923,RETRY_LATER,True,ALLOWED,0.026271,1,6756.66,PAYMENT_FAILURE,2026-08-30 19:04:01,CUS_001598,MER_00063,6756.66,INR,CARD,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,2,33.88,0,False,False,0,0,0,0.276271,1096,44,39,5,0.8864,8905.05,0.6959,23,UPI,E_COMMERCE,SMALL,3066.57,0.806,0.194,19,6,8
EVT_00007969,RECOVERY_REMINDER,True,ALLOWED,0.548066,1,6322.4,SUBSCRIPTION_FAILURE,2026-08-30 17:55:13,CUS_001881,MER_00106,6322.4,INR,CARD,MOBILE,AT_RISK,,0,7.14,0,False,False,206,12,1,0.528066,595,69,60,9,0.8696,9598.05,0.8304,86,UPI,SAAS,SMALL,2564.56,0.9372,0.0628,17,6,8
EVT_00007979,RETRY_LATER,True,ALLOWED,0.374667,1,7949.63,PAYMENT_FAILURE,2026-08-28 06:06:06,CUS_000344,MER_00013,7949.63,INR,UPI,DESKTOP,FAILED,PAYMENT_LIMIT,0,44.94,0,False,False,0,0,0,0.424667,787,59,52,7,0.8814,3190.86,0.8317,55,WALLET,TRAVEL,SMALL,3031.81,0.8747,0.1253,6,4,8
EVT_00007982,RETRY_LATER,True,ALLOWED,0.45312,1,115935.22,PAYMENT_FAILURE,2026-08-23 00:21:59,CUS_000770,MER_00137,115935.22,INR,WALLET,TABLET,FAILED,INSUFFICIENT_BALANCE,0,67.31,0,False,False,0,0,0,0.50312,583,76,66,10,0.8684,28796.73,0.8613,7,UPI,SAAS,MEDIUM,8339.15,0.9561,0.0439,0,6,8
EVT_00008004,RETRY_LATER,True,ALLOWED,0.738365,1,23286.79,CHECKOUT_ABANDONMENT,2026-08-27 17:28:30,CUS_001716,MER_00067,23286.79,INR,UPI,MOBILE,AT_RISK,,0,15.16,162,True,False,0,0,0,0.788365,1321,23,22,1,0.9565,9519.6,0.6746,26,UPI,TRAVEL,SMALL,6615.57,0.8781,0.1219,17,3,8
EVT_00008008,RETRY_LATER,True,ALLOWED,0.676486,1,20060.6,CHECKOUT_ABANDONMENT,2026-08-01 23:49:05,CUS_000177,MER_00049,20060.6,INR,UPI,MOBILE,AT_RISK,,0,71.14,149,True,False,0,0,0,0.726486,1084,9,7,2,0.7778,9528.72,0.6845,81,UPI,EDUCATION,SMALL,8781.92,0.8307,0.1693,23,5,8
EVT_00008010,RETRY_LATER,True,ALLOWED,0.310122,1,346486.79,PAYMENT_FAILURE,2026-08-30 17:55:17,CUS_001626,MER_00175,346486.79,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,13.6,0,False,False,0,0,0,0.460122,1489,59,57,2,0.9661,124595.25,0.553,8,WALLET,RETAIL,SMALL,14742.91,0.995,0.005,17,6,8
EVT_00008012,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-13 17:30:13,CUS_001317,MER_00014,4251.0,INR,UPI,DESKTOP,FAILED,TIMEOUT,3,67.34,0,False,False,0,0,0,0.361825,1073,50,44,6,0.88,3667.11,0.9415,10,NETBANKING,FOOD_DELIVERY,SMALL,3627.04,0.8438,0.1562,17,3,8
EVT_00008017,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-19 01:14:30,CUS_001573,MER_00114,12691.88,INR,UPI,MOBILE,FAILED,TIMEOUT,3,6.13,0,False,False,0,0,0,0.380952,1109,55,52,3,0.9455,4864.62,0.6511,70,CARD,FOOD_DELIVERY,MEDIUM,5161.89,0.7179,0.2821,1,2,8
EVT_00008022,RETRY_LATER,True,ALLOWED,0.01,0,0.0,PAYMENT_FAILURE,2026-08-30 15:03:34,CUS_000695,MER_00081,10900.62,INR,NETBANKING,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,69.7,0,False,False,0,0,0,0.243983,162,74,64,10,0.8649,6727.67,0.6682,35,NETBANKING,FOOD_DELIVERY,MEDIUM,42052.11,0.8971,0.1029,15,6,8
EVT_00008028,ALTERNATIVE_PAYMENT,True,ALLOWED,0.784128,1,11324.91,CHECKOUT_ABANDONMENT,2026-08-01 13:35:57,CUS_001459,MER_00155,11324.91,INR,NETBANKING,MOBILE,AT_RISK,,0,11.04,554,True,False,0,0,0,0.754128,417,67,62,5,0.9254,15295.52,0.8529,52,UPI,SAAS,SMALL,2912.27,0.843,0.157,13,5,8
EVT_00008069,ALTERNATIVE_PAYMENT,True,ALLOWED,0.504374,1,5931.81,PAYMENT_FAILURE,2026-08-29 02:59:28,CUS_000581,MER_00010,5931.81,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,2,15.08,0,False,False,0,0,0,0.474374,167,31,29,2,0.9355,3788.62,0.7368,34,CARD,DIGITAL_SERVICES,MEDIUM,15078.75,0.9873,0.0127,2,5,8
EVT_00008070,RETRY_LATER,True,ALLOWED,0.649304,1,12466.53,CHECKOUT_ABANDONMENT,2026-08-13 18:20:10,CUS_000929,MER_00114,12466.53,INR,UPI,MOBILE,AT_RISK,,0,19.92,590,True,False,0,0,0,0.699304,645,15,12,3,0.8,5035.42,0.5538,73,UPI,FOOD_DELIVERY,MEDIUM,5161.89,0.7179,0.2821,18,3,8
EVT_00008071,RETRY_LATER,True,ALLOWED,0.389852,0,0.0,PAYMENT_FAILURE,2026-08-24 04:07:37,CUS_000344,MER_00174,2064.24,INR,CARD,MOBILE,FAILED,TIMEOUT,2,26.62,0,False,False,0,0,0,0.469852,787,59,52,7,0.8814,3190.86,0.8317,55,WALLET,E_COMMERCE,SMALL,39917.69,0.9894,0.0106,4,0,8
EVT_00008077,HUMAN_ESCALATION,True,ALLOWED,0.205819,1,6339.04,PAYMENT_FAILURE,2026-08-19 08:28:39,CUS_000874,MER_00074,6339.04,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,64.88,0,False,False,0,0,0,0.305819,213,18,15,3,0.8333,8466.24,0.8699,43,UPI,FOOD_DELIVERY,MEDIUM,5401.12,0.9649,0.0351,8,2,8
EVT_00008085,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-29 06:59:29,CUS_000503,MER_00018,23065.42,INR,NETBANKING,TABLET,FAILED,ISSUER_DECLINE,3,16.3,0,False,False,0,0,0,0.1808,1445,60,58,2,0.9667,7863.47,0.4292,78,WALLET,E_COMMERCE,SMALL,8469.12,0.8917,0.1083,6,5,8
EVT_00008095,ALTERNATIVE_PAYMENT,True,ALLOWED,0.415939,1,4670.65,PAYMENT_FAILURE,2026-08-09 10:09:38,CUS_001013,MER_00142,4670.65,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,2,26.55,0,False,False,0,0,0,0.385939,391,4,3,1,0.75,11766.93,0.6305,30,CARD,RETAIL,MEDIUM,2317.11,0.8986,0.1014,10,6,8
EVT_00008105,RETRY_LATER,True,ALLOWED,0.605955,1,88968.18,CHECKOUT_ABANDONMENT,2026-08-21 13:12:45,CUS_000061,MER_00126,88968.18,INR,CARD,MOBILE,AT_RISK,,0,7.87,394,False,False,0,0,0,0.655955,1386,71,66,5,0.9296,12218.24,0.309,75,WALLET,DIGITAL_SERVICES,SMALL,2499.99,0.8824,0.1176,13,4,8
EVT_00008110,ALTERNATIVE_PAYMENT,True,ALLOWED,0.388984,1,1404.15,PAYMENT_FAILURE,2026-08-07 10:25:07,CUS_001197,MER_00040,1404.15,INR,NETBANKING,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,3,30.69,0,False,False,0,0,0,0.358984,1078,18,14,4,0.7778,4060.67,0.4221,62,CARD,FOOD_DELIVERY,SMALL,7435.86,0.9306,0.0694,10,4,8
EVT_00008119,RETRY_LATER,True,ALLOWED,0.636527,1,5941.04,SUBSCRIPTION_FAILURE,2026-08-02 07:31:08,CUS_001538,MER_00102,5941.04,INR,UPI,MOBILE,AT_RISK,,0,58.83,0,False,False,504,9,0,0.686527,192,11,11,0,1.0,6629.03,0.5255,68,UPI,DIGITAL_SERVICES,MEDIUM,1989.33,0.9744,0.0256,7,6,8
EVT_00008120,RETRY_LATER,True,ALLOWED,0.406479,1,17160.27,PAYMENT_FAILURE,2026-08-25 01:41:14,CUS_001660,MER_00035,17160.27,INR,CARD,DESKTOP,FAILED,NETWORK_ERROR,2,14.2,0,False,False,0,0,0,0.486479,402,39,35,4,0.8974,12164.82,0.7762,74,UPI,DIGITAL_SERVICES,SMALL,1661.67,0.979,0.021,1,1,8
EVT_00008139,RETRY_LATER,True,ALLOWED,0.831939,1,13434.8,PAYMENT_FAILURE,2026-08-24 12:17:19,CUS_001137,MER_00182,13434.8,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,0,28.99,0,False,False,0,0,0,0.711939,1095,46,44,2,0.9565,9353.96,0.8311,77,NETBANKING,DIGITAL_SERVICES,SMALL,4671.98,0.9884,0.0116,12,0,8
EVT_00008143,RECOVERY_REMINDER,True,ALLOWED,0.399345,1,24122.9,PAYMENT_FAILURE,2026-08-25 23:04:05,CUS_001360,MER_00166,24122.9,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,0,40.67,0,False,False,0,0,0,0.379345,567,42,38,4,0.9048,18534.16,0.596,3,CARD,EDUCATION,SMALL,9718.64,0.9553,0.0447,23,1,8
