event_id,event_type,failure_type,payment_method,retry_count,amount,customer_id,merchant_id,checkout_duration_seconds,payment_page_reached,payment_attempted,chosen_action,revenue_recovered,success,oracle_action,oracle_recovered,regret,action_match
EVT_00007473,CHECKOUT_ABANDONMENT,,UPI,0,1148.19,CUS_001304,MER_00036,402,False,False,RECOVERY_REMINDER,0.0,0.0,ALTERNATIVE_PAYMENT,1148.19,1148.19,False
EVT_00007482,SUBSCRIPTION_FAILURE,,CARD,0,32320.42,CUS_000147,MER_00185,0,False,False,ALTERNATIVE_PAYMENT,32320.42,1.0,ALTERNATIVE_PAYMENT,32320.42,0.0,True
EVT_00007501,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,0,1111.6,CUS_001823,MER_00191,0,False,False,ALTERNATIVE_PAYMENT,1111.6,1.0,ALTERNATIVE_PAYMENT,1111.6,0.0,True
EVT_00007504,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,5392.75,CUS_001664,MER_00144,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,5392.75,5392.75,False
EVT_00007508,PAYMENT_FAILURE,NETWORK_ERROR,UPI,0,12076.05,CUS_001587,MER_00015,0,False,False,ALTERNATIVE_PAYMENT,12076.05,1.0,ALTERNATIVE_PAYMENT,12076.05,0.0,True
EVT_00007510,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,1,20214.6,CUS_001462,MER_00126,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,20214.6,20214.6,False
EVT_00007543,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,3,7637.72,CUS_000412,MER_00157,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007546,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,NETBANKING,1,16878.7,CUS_000803,MER_00138,0,False,False,ALTERNATIVE_PAYMENT,16878.7,1.0,ALTERNATIVE_PAYMENT,16878.7,0.0,True
EVT_00007548,CHECKOUT_ABANDONMENT,,CARD,0,3981.12,CUS_000902,MER_00126,154,True,False,RECOVERY_REMINDER,3981.12,1.0,ALTERNATIVE_PAYMENT,3981.12,0.0,False
EVT_00007566,PAYMENT_FAILURE,PAYMENT_LIMIT,WALLET,2,8455.6,CUS_001342,MER_00180,0,False,False,ALTERNATIVE_PAYMENT,8455.6,1.0,ALTERNATIVE_PAYMENT,8455.6,0.0,True
EVT_00007576,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,1,10406.26,CUS_000617,MER_00194,0,False,False,ALTERNATIVE_PAYMENT,10406.26,1.0,ALTERNATIVE_PAYMENT,10406.26,0.0,True
EVT_00007579,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,0,5251.02,CUS_000523,MER_00053,0,False,False,ALTERNATIVE_PAYMENT,5251.02,1.0,ALTERNATIVE_PAYMENT,5251.02,0.0,True
EVT_00007588,CHECKOUT_ABANDONMENT,,UPI,0,10756.75,CUS_001209,MER_00133,303,True,False,RECOVERY_REMINDER,10756.75,1.0,ALTERNATIVE_PAYMENT,10756.75,0.0,False
EVT_00007589,PAYMENT_FAILURE,PAYMENT_LIMIT,NETBANKING,3,1998.11,CUS_001758,MER_00188,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007595,PAYMENT_FAILURE,TIMEOUT,CARD,0,3361.7,CUS_000928,MER_00004,0,False,False,ALTERNATIVE_PAYMENT,3361.7,1.0,ALTERNATIVE_PAYMENT,3361.7,0.0,True
EVT_00007606,PAYMENT_FAILURE,TIMEOUT,UPI,0,5608.32,CUS_001670,MER_00091,0,False,False,ALTERNATIVE_PAYMENT,5608.32,1.0,ALTERNATIVE_PAYMENT,5608.32,0.0,True
EVT_00007608,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,8937.95,CUS_000628,MER_00020,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,8937.95,8937.95,False
EVT_00007616,CHECKOUT_ABANDONMENT,,CARD,0,1859.84,CUS_000063,MER_00104,240,False,False,RECOVERY_REMINDER,1859.84,1.0,RECOVERY_REMINDER,1859.84,0.0,True
EVT_00007622,PAYMENT_FAILURE,NETWORK_ERROR,CARD,3,7981.91,CUS_000889,MER_00065,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007624,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,NETBANKING,1,7004.79,CUS_000628,MER_00024,0,False,False,ALTERNATIVE_PAYMENT,7004.79,1.0,ALTERNATIVE_PAYMENT,7004.79,0.0,True
EVT_00007628,SUBSCRIPTION_FAILURE,,CARD,0,3576.53,CUS_001297,MER_00057,0,False,False,ALTERNATIVE_PAYMENT,3576.53,1.0,ALTERNATIVE_PAYMENT,3576.53,0.0,True
EVT_00007635,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,3,10974.53,CUS_000732,MER_00065,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007636,PAYMENT_FAILURE,TIMEOUT,UPI,2,3844.87,CUS_000927,MER_00084,0,False,False,ALTERNATIVE_PAYMENT,3844.87,1.0,ALTERNATIVE_PAYMENT,3844.87,0.0,True
EVT_00007647,PAYMENT_FAILURE,NETWORK_ERROR,UPI,3,7544.99,CUS_000433,MER_00057,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,7544.99,7544.99,False
EVT_00007660,SUBSCRIPTION_FAILURE,,UPI,0,6147.59,CUS_000591,MER_00057,0,False,False,ALTERNATIVE_PAYMENT,6147.59,1.0,ALTERNATIVE_PAYMENT,6147.59,0.0,True
EVT_00007676,CHECKOUT_ABANDONMENT,,UPI,0,2970.59,CUS_001469,MER_00102,439,True,True,RECOVERY_REMINDER,0.0,0.0,ALTERNATIVE_PAYMENT,2970.59,2970.59,False
EVT_00007684,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,0,8863.15,CUS_000561,MER_00081,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007687,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,3,5138.43,CUS_000488,MER_00189,0,False,False,ALTERNATIVE_PAYMENT,5138.43,1.0,ALTERNATIVE_PAYMENT,5138.43,0.0,True
EVT_00007688,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,2,787.7,CUS_000388,MER_00055,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007690,PAYMENT_FAILURE,TIMEOUT,NETBANKING,3,2928.26,CUS_001917,MER_00117,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007691,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,0,14799.41,CUS_000081,MER_00179,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,14799.41,14799.41,False
EVT_00007694,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,0,13061.72,CUS_001837,MER_00114,0,False,False,ALTERNATIVE_PAYMENT,13061.72,1.0,ALTERNATIVE_PAYMENT,13061.72,0.0,True
EVT_00007721,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,1,4556.71,CUS_000664,MER_00155,0,False,False,ALTERNATIVE_PAYMENT,4556.71,1.0,ALTERNATIVE_PAYMENT,4556.71,0.0,True
EVT_00007724,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,1,3347.86,CUS_000344,MER_00112,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007735,CHECKOUT_ABANDONMENT,,UPI,0,1257.36,CUS_001301,MER_00192,182,True,False,RECOVERY_REMINDER,1257.36,1.0,RECOVERY_REMINDER,1257.36,0.0,True
EVT_00007741,PAYMENT_FAILURE,TIMEOUT,CARD,2,542.55,CUS_001008,MER_00110,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007752,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,18152.8,CUS_000879,MER_00148,0,False,False,ALTERNATIVE_PAYMENT,18152.8,1.0,ALTERNATIVE_PAYMENT,18152.8,0.0,True
EVT_00007753,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,1,8901.27,CUS_001750,MER_00004,0,False,False,ALTERNATIVE_PAYMENT,8901.27,1.0,ALTERNATIVE_PAYMENT,8901.27,0.0,True
EVT_00007760,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,NETBANKING,3,16298.1,CUS_000143,MER_00165,0,False,False,ALTERNATIVE_PAYMENT,16298.1,1.0,ALTERNATIVE_PAYMENT,16298.1,0.0,True
EVT_00007763,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,0,4055.68,CUS_001876,MER_00095,0,False,False,ALTERNATIVE_PAYMENT,4055.68,1.0,ALTERNATIVE_PAYMENT,4055.68,0.0,True
EVT_00007764,CHECKOUT_ABANDONMENT,,UPI,0,2134.02,CUS_001996,MER_00106,612,True,False,RECOVERY_REMINDER,2134.02,1.0,ALTERNATIVE_PAYMENT,2134.02,0.0,False
EVT_00007766,SUBSCRIPTION_FAILURE,,NETBANKING,0,1920.56,CUS_000343,MER_00121,0,False,False,ALTERNATIVE_PAYMENT,1920.56,1.0,ALTERNATIVE_PAYMENT,1920.56,0.0,True
EVT_00007780,PAYMENT_FAILURE,TIMEOUT,UPI,1,2120.79,CUS_000999,MER_00044,0,False,False,ALTERNATIVE_PAYMENT,2120.79,1.0,ALTERNATIVE_PAYMENT,2120.79,0.0,True
EVT_00007793,PAYMENT_FAILURE,NETWORK_ERROR,CARD,2,4102.27,CUS_000284,MER_00029,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,4102.27,4102.27,False
EVT_00007804,SUBSCRIPTION_FAILURE,,CARD,0,4531.41,CUS_001980,MER_00170,0,False,False,ALTERNATIVE_PAYMENT,4531.41,1.0,ALTERNATIVE_PAYMENT,4531.41,0.0,True
EVT_00007806,PAYMENT_FAILURE,NETWORK_ERROR,CARD,2,5074.39,CUS_001445,MER_00165,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,5074.39,5074.39,False
EVT_00007807,CHECKOUT_ABANDONMENT,,UPI,0,1229.42,CUS_000122,MER_00134,481,False,True,RECOVERY_REMINDER,0.0,0.0,ALTERNATIVE_PAYMENT,1229.42,1229.42,False
EVT_00007812,SUBSCRIPTION_FAILURE,,NETBANKING,0,5430.5,CUS_001037,MER_00118,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,5430.5,5430.5,False
EVT_00007816,SUBSCRIPTION_FAILURE,,UPI,0,10023.24,CUS_000360,MER_00152,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007818,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,2,12810.68,CUS_000951,MER_00095,0,False,False,ALTERNATIVE_PAYMENT,12810.68,1.0,ALTERNATIVE_PAYMENT,12810.68,0.0,True
EVT_00007820,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,16001.73,CUS_000363,MER_00031,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007834,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,1,38989.22,CUS_001775,MER_00144,0,False,False,ALTERNATIVE_PAYMENT,38989.22,1.0,ALTERNATIVE_PAYMENT,38989.22,0.0,True
EVT_00007845,CHECKOUT_ABANDONMENT,,UPI,0,4743.14,CUS_000229,MER_00120,275,True,False,RECOVERY_REMINDER,4743.14,1.0,ALTERNATIVE_PAYMENT,4743.14,0.0,False
EVT_00007849,SUBSCRIPTION_FAILURE,,UPI,0,1728.44,CUS_000416,MER_00136,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,1728.44,1728.44,False
EVT_00007855,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,63401.22,CUS_001847,MER_00117,0,False,False,ALTERNATIVE_PAYMENT,63401.22,1.0,ALTERNATIVE_PAYMENT,63401.22,0.0,True
EVT_00007856,PAYMENT_FAILURE,TIMEOUT,UPI,2,1663.69,CUS_001384,MER_00020,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,1663.69,1663.69,False
EVT_00007858,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,0,4616.12,CUS_000331,MER_00172,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,4616.12,4616.12,False
EVT_00007862,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,3,4918.36,CUS_000277,MER_00189,0,False,False,ALTERNATIVE_PAYMENT,4918.36,1.0,ALTERNATIVE_PAYMENT,4918.36,0.0,True
EVT_00007887,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,2,4875.93,CUS_001653,MER_00047,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,4875.93,4875.93,False
EVT_00007898,CHECKOUT_ABANDONMENT,,UPI,0,1530.19,CUS_001828,MER_00157,288,True,False,RECOVERY_REMINDER,1530.19,1.0,ALTERNATIVE_PAYMENT,1530.19,0.0,False
EVT_00007899,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,8304.55,CUS_001423,MER_00156,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007923,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,2,6756.66,CUS_001598,MER_00063,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,6756.66,6756.66,False
EVT_00007969,SUBSCRIPTION_FAILURE,,CARD,0,6322.4,CUS_001881,MER_00106,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,6322.4,6322.4,False
EVT_00007979,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,0,7949.63,CUS_000344,MER_00013,0,False,False,ALTERNATIVE_PAYMENT,7949.63,1.0,ALTERNATIVE_PAYMENT,7949.63,0.0,True
EVT_00007982,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,WALLET,0,115935.22,CUS_000770,MER_00137,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,115935.22,115935.22,False
EVT_00008004,CHECKOUT_ABANDONMENT,,UPI,0,23286.79,CUS_001716,MER_00067,162,True,False,RECOVERY_REMINDER,23286.79,1.0,ALTERNATIVE_PAYMENT,23286.79,0.0,False
EVT_00008008,CHECKOUT_ABANDONMENT,,UPI,0,20060.6,CUS_000177,MER_00049,149,True,False,RECOVERY_REMINDER,20060.6,1.0,ALTERNATIVE_PAYMENT,20060.6,0.0,False
EVT_00008010,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,1,346486.79,CUS_001626,MER_00175,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,346486.79,346486.79,False
EVT_00008012,PAYMENT_FAILURE,TIMEOUT,UPI,3,4251.0,CUS_001317,MER_00014,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008017,PAYMENT_FAILURE,TIMEOUT,UPI,3,12691.88,CUS_001573,MER_00114,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008022,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,2,10900.62,CUS_000695,MER_00081,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008028,CHECKOUT_ABANDONMENT,,NETBANKING,0,11324.91,CUS_001459,MER_00155,554,True,False,RECOVERY_REMINDER,11324.91,1.0,ALTERNATIVE_PAYMENT,11324.91,0.0,False
EVT_00008069,PAYMENT_FAILURE,NETWORK_ERROR,UPI,2,5931.81,CUS_000581,MER_00010,0,False,False,ALTERNATIVE_PAYMENT,5931.81,1.0,ALTERNATIVE_PAYMENT,5931.81,0.0,True
EVT_00008070,CHECKOUT_ABANDONMENT,,UPI,0,12466.53,CUS_000929,MER_00114,590,True,False,RECOVERY_REMINDER,12466.53,1.0,RECOVERY_REMINDER,12466.53,0.0,True
EVT_00008071,PAYMENT_FAILURE,TIMEOUT,CARD,2,2064.24,CUS_000344,MER_00174,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008077,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,1,6339.04,CUS_000874,MER_00074,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,HUMAN_ESCALATION,6339.04,6339.04,False
EVT_00008085,PAYMENT_FAILURE,ISSUER_DECLINE,NETBANKING,3,23065.42,CUS_000503,MER_00018,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008095,PAYMENT_FAILURE,NETWORK_ERROR,CARD,2,4670.65,CUS_001013,MER_00142,0,False,False,ALTERNATIVE_PAYMENT,4670.65,1.0,ALTERNATIVE_PAYMENT,4670.65,0.0,True
EVT_00008105,CHECKOUT_ABANDONMENT,,CARD,0,88968.18,CUS_000061,MER_00126,394,False,False,RECOVERY_REMINDER,88968.18,1.0,ALTERNATIVE_PAYMENT,88968.18,0.0,False
EVT_00008110,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,NETBANKING,3,1404.15,CUS_001197,MER_00040,0,False,False,ALTERNATIVE_PAYMENT,1404.15,1.0,ALTERNATIVE_PAYMENT,1404.15,0.0,True
EVT_00008119,SUBSCRIPTION_FAILURE,,UPI,0,5941.04,CUS_001538,MER_00102,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,5941.04,5941.04,False
EVT_00008120,PAYMENT_FAILURE,NETWORK_ERROR,CARD,2,17160.27,CUS_001660,MER_00035,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,17160.27,17160.27,False
EVT_00008139,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,0,13434.8,CUS_001137,MER_00182,0,False,False,ALTERNATIVE_PAYMENT,13434.8,1.0,ALTERNATIVE_PAYMENT,13434.8,0.0,True
EVT_00008143,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,24122.9,CUS_001360,MER_00166,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,24122.9,24122.9,False
EVT_00008150,CHECKOUT_ABANDONMENT,,UPI,0,6971.67,CUS_000131,MER_00056,839,True,False,RECOVERY_REMINDER,6971.67,1.0,ALTERNATIVE_PAYMENT,6971.67,0.0,False
EVT_00008164,PAYMENT_FAILURE,NETWORK_ERROR,UPI,3,2624.01,CUS_000173,MER_00139,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008166,PAYMENT_FAILURE,TIMEOUT,CARD,3,1989.61,CUS_000358,MER_00083,0,False,False,ALTERNATIVE_PAYMENT,1989.61,1.0,ALTERNATIVE_PAYMENT,1989.61,0.0,True
EVT_00008167,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,WALLET,0,14023.17,CUS_001283,MER_00140,0,False,False,ALTERNATIVE_PAYMENT,14023.17,1.0,ALTERNATIVE_PAYMENT,14023.17,0.0,True
EVT_00008182,CHECKOUT_ABANDONMENT,,UPI,0,2614.27,CUS_000448,MER_00162,659,False,False,RECOVERY_REMINDER,2614.27,1.0,ALTERNATIVE_PAYMENT,2614.27,0.0,False
EVT_00008187,CHECKOUT_ABANDONMENT,,NETBANKING,0,1890.89,CUS_001389,MER_00183,872,True,False,RECOVERY_REMINDER,1890.89,1.0,ALTERNATIVE_PAYMENT,1890.89,0.0,False
EVT_00008191,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,1,2148.43,CUS_001257,MER_00025,0,False,False,ALTERNATIVE_PAYMENT,2148.43,1.0,ALTERNATIVE_PAYMENT,2148.43,0.0,True
EVT_00008214,CHECKOUT_ABANDONMENT,,WALLET,0,9368.25,CUS_001085,MER_00029,654,True,False,RECOVERY_REMINDER,9368.25,1.0,ALTERNATIVE_PAYMENT,9368.25,0.0,False
EVT_00008216,PAYMENT_FAILURE,TIMEOUT,CARD,0,5487.52,CUS_000697,MER_00029,0,False,False,ALTERNATIVE_PAYMENT,5487.52,1.0,ALTERNATIVE_PAYMENT,5487.52,0.0,True
EVT_00008221,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,1,14208.92,CUS_000324,MER_00027,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008225,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,1,3840.94,CUS_000779,MER_00056,0,False,False,ALTERNATIVE_PAYMENT,3840.94,1.0,ALTERNATIVE_PAYMENT,3840.94,0.0,True
EVT_00008237,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,3,4480.78,CUS_001848,MER_00124,0,False,False,ALTERNATIVE_PAYMENT,4480.78,1.0,ALTERNATIVE_PAYMENT,4480.78,0.0,True
EVT_00008249,CHECKOUT_ABANDONMENT,,CARD,0,7215.65,CUS_001466,MER_00165,648,True,False,RECOVERY_REMINDER,7215.65,1.0,ALTERNATIVE_PAYMENT,7215.65,0.0,False
EVT_00008252,PAYMENT_FAILURE,NETWORK_ERROR,UPI,2,2379.73,CUS_001045,MER_00173,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008256,SUBSCRIPTION_FAILURE,,NETBANKING,0,882.95,CUS_000925,MER_00081,0,False,False,ALTERNATIVE_PAYMENT,882.95,1.0,ALTERNATIVE_PAYMENT,882.95,0.0,True
EVT_00008260,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,3,5878.15,CUS_000910,MER_00099,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008275,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,4335.55,CUS_000207,MER_00006,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008283,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,2,3673.08,CUS_001603,MER_00054,0,False,False,ALTERNATIVE_PAYMENT,3673.08,1.0,ALTERNATIVE_PAYMENT,3673.08,0.0,True
EVT_00008286,PAYMENT_FAILURE,TIMEOUT,UPI,2,15675.35,CUS_000503,MER_00011,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RETRY_LATER,15675.35,15675.35,False
EVT_00008304,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,1598.09,CUS_000473,MER_00178,0,False,False,ALTERNATIVE_PAYMENT,1598.09,1.0,ALTERNATIVE_PAYMENT,1598.09,0.0,True
EVT_00008312,SUBSCRIPTION_FAILURE,,CARD,0,4369.85,CUS_000896,MER_00033,0,False,False,ALTERNATIVE_PAYMENT,4369.85,1.0,ALTERNATIVE_PAYMENT,4369.85,0.0,True
EVT_00008316,CHECKOUT_ABANDONMENT,,UPI,0,3754.72,CUS_001276,MER_00128,459,True,False,RECOVERY_REMINDER,3754.72,1.0,ALTERNATIVE_PAYMENT,3754.72,0.0,False
EVT_00008320,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,3,4176.31,CUS_001986,MER_00081,0,False,False,ALTERNATIVE_PAYMENT,4176.31,1.0,ALTERNATIVE_PAYMENT,4176.31,0.0,True
EVT_00008336,CHECKOUT_ABANDONMENT,,UPI,0,6488.1,CUS_001047,MER_00182,651,True,False,RECOVERY_REMINDER,6488.1,1.0,ALTERNATIVE_PAYMENT,6488.1,0.0,False
EVT_00008345,SUBSCRIPTION_FAILURE,,CARD,0,5052.77,CUS_000816,MER_00015,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008355,PAYMENT_FAILURE,TIMEOUT,NETBANKING,2,15160.0,CUS_000219,MER_00110,0,False,False,ALTERNATIVE_PAYMENT,15160.0,1.0,ALTERNATIVE_PAYMENT,15160.0,0.0,True
EVT_00008363,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,2660.57,CUS_001633,MER_00101,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008370,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,1635.1,CUS_000555,MER_00137,0,False,False,ALTERNATIVE_PAYMENT,1635.1,1.0,ALTERNATIVE_PAYMENT,1635.1,0.0,True
EVT_00008377,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,1,31879.18,CUS_001610,MER_00086,0,False,False,ALTERNATIVE_PAYMENT,31879.18,1.0,ALTERNATIVE_PAYMENT,31879.18,0.0,True
EVT_00008382,CHECKOUT_ABANDONMENT,,CARD,0,5541.09,CUS_001631,MER_00042,263,True,False,RECOVERY_REMINDER,5541.09,1.0,ALTERNATIVE_PAYMENT,5541.09,0.0,False
EVT_00008396,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,10609.16,CUS_000815,MER_00034,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,RECOVERY_REMINDER,10609.16,10609.16,False
EVT_00008408,CHECKOUT_ABANDONMENT,,WALLET,0,6815.44,CUS_000342,MER_00026,195,True,False,RECOVERY_REMINDER,6815.44,1.0,ALTERNATIVE_PAYMENT,6815.44,0.0,False
EVT_00008409,SUBSCRIPTION_FAILURE,,CARD,0,3197.23,CUS_000151,MER_00077,0,False,False,ALTERNATIVE_PAYMENT,3197.23,1.0,ALTERNATIVE_PAYMENT,3197.23,0.0,True
EVT_00008413,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,2,5472.3,CUS_001835,MER_00012,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008417,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,2,9502.73,CUS_000793,MER_00098,0,False,False,ALTERNATIVE_PAYMENT,0.0,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008419,CHECKOUT_ABANDONMENT,,CARD,0,1839.74,CUS_001633,MER_00032,696,True,False,RECOVERY_REMINDER,1839.74,1.0,ALTERNATIVE_PAYMENT,1839.74,0.0,False
EVT_00008427,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,0,16721.12,CUS_001494,MER_00199,0,False,False,ALTERNATIVE_PAYMENT,16721.12,1.0,ALTERNATIVE_PAYMENT,16721.12,0.0,True
EVT_00008446,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,0,7159.78,CUS_001871,MER_00161,0,False,False,ALTERNATIVE_PAYMENT,7159.78,1.0,ALTERNATIVE_PAYMENT,7159.78,0.0,True
