event_id,action,allowed,policy_reason,simulated_success_probability,recovery_success,revenue_recovered,event_type,timestamp,customer_id,merchant_id,amount,currency,payment_method,device_type,payment_status,failure_type,retry_count,previous_attempt_hours,checkout_duration_seconds,payment_page_reached,payment_attempted,subscription_age_days,successful_cycles,failed_cycles,true_recovery_probability,customer_tenure_days,total_transactions,successful_transactions,failed_transactions,historical_success_rate,avg_transaction_amount,previous_recovery_success_rate,days_since_last_success,preferred_payment_method,merchant_category,merchant_size,avg_transaction_amount_merchant,historical_success_rate_merchant,historical_failure_rate,event_hour,day_of_week,month,log_amount,customer_success_rate,customer_avg_transaction_amount,merchant_success_rate,amount_per_customer_transaction,high_value,strong_customer_history,repeated_failure,chosen_action,chosen_probability,chosen_net_value,decision_explanation,actual_recovered
EVT_00004694,ALTERNATIVE_PAYMENT,True,ALLOWED,0.744755,1,1906.18,CHECKOUT_ABANDONMENT,2026-08-04 15:05:26,CUS_001892,MER_00025,1906.18,INR,UPI,MOBILE,AT_RISK,,0,6.19,87,True,True,0,0,0,0.714755,390,74,71,3,0.9595,4530.89,0.6351,16,UPI,DIGITAL_SERVICES,MEDIUM,770.56,0.9566,0.0434,15,1,8,7.553380990238865,0.9595,4530.89,0.9566,25.75918918918919,0,1,0,RECOVERY_REMINDER,0.8373561326153931,1594.1515128688102,reminder has strong predicted recovery value; strong customer payment history,1906.18
EVT_00001146,ALTERNATIVE_PAYMENT,True,ALLOWED,0.405676,0,0.0,PAYMENT_FAILURE,2026-08-29 23:39:12,CUS_001479,MER_00087,1004.7,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,17.54,0,False,False,0,0,0,0.375676,368,33,30,3,0.9091,2050.39,0.8238,49,UPI,TRAVEL,MEDIUM,26627.4,0.8417,0.1583,23,5,8,6.913439095450435,0.9091,2050.39,0.8417,30.445454545454545,0,1,0,RECOVERY_REMINDER,0.4845180988959572,484.79533396076823,reminder has strong predicted recovery value; strong customer payment history,0.0
EVT_00000139,ALTERNATIVE_PAYMENT,True,ALLOWED,0.317534,1,7210.91,SUBSCRIPTION_FAILURE,2026-08-02 23:12:41,CUS_001313,MER_00125,7210.91,INR,NETBANKING,MOBILE,AT_RISK,,0,36.06,0,False,False,89,22,3,0.287534,1176,74,63,11,0.8514,17446.51,0.8746,66,NETBANKING,E_COMMERCE,MEDIUM,4606.05,0.8105,0.1895,23,6,8,8.883489105044012,0.8514,17446.51,0.8105,97.44472972972973,0,0,0,ALTERNATIVE_PAYMENT,0.39434042431543975,2838.5533091004477,alternative payment has strongest net expected value,7210.91
EVT_00006736,ALTERNATIVE_PAYMENT,True,ALLOWED,0.259919,0,0.0,PAYMENT_FAILURE,2026-08-01 16:28:59,CUS_001132,MER_00092,3110.08,INR,NETBANKING,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,13.13,0,False,False,0,0,0,0.229919,1015,37,33,4,0.8919,5410.66,0.6068,27,NETBANKING,E_COMMERCE,SMALL,2690.26,0.8466,0.1534,16,5,8,8.04272521177112,0.8919,5410.66,0.8466,84.05621621621621,0,0,1,RECOVERY_REMINDER,0.3373018151849383,1047.0356293703728,reminder has strong predicted recovery value; multiple previous attempts reduce retry priority,3110.08
EVT_00007766,ALTERNATIVE_PAYMENT,True,ALLOWED,0.420628,1,1920.56,SUBSCRIPTION_FAILURE,2026-08-29 10:14:50,CUS_000343,MER_00121,1920.56,INR,NETBANKING,MOBILE,AT_RISK,,0,35.59,0,False,False,138,18,2,0.390628,944,44,39,5,0.8864,2949.36,0.7725,20,CARD,SAAS,SMALL,4761.05,0.8269,0.1731,10,5,8,7.560892635122386,0.8864,2949.36,0.8269,43.64909090909091,0,0,0,RETRY_LATER,0.386335549420573,740.9806027951757,delayed retry has strong predicted recovery value; decision margin is narrow,0.0
EVT_00000170,ALTERNATIVE_PAYMENT,True,ALLOWED,0.786784,1,3435.59,CHECKOUT_ABANDONMENT,2026-08-21 18:05:33,CUS_001415,MER_00171,3435.59,INR,UPI,MOBILE,AT_RISK,,0,63.14,406,True,False,0,0,0,0.756784,889,48,44,4,0.9167,2447.31,0.8223,39,UPI,E_COMMERCE,SMALL,2134.84,0.9759,0.0241,18,4,8,8.14223497965565,0.9167,2447.31,0.9759,71.57479166666667,0,1,0,RECOVERY_REMINDER,0.9181858086400772,3152.5099823057626,reminder has strong predicted recovery value; strong customer payment history,3435.59
EVT_00000278,ALTERNATIVE_PAYMENT,True,ALLOWED,0.654032,1,4748.86,PAYMENT_FAILURE,2026-08-04 15:05:53,CUS_000097,MER_00115,4748.86,INR,NETBANKING,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,58.72,0,False,False,0,0,0,0.624032,382,75,56,19,0.7467,5923.69,0.9288,65,WALLET,E_COMMERCE,MEDIUM,4625.14,0.9927,0.0073,15,1,8,8.465870422910118,0.7467,5923.69,0.9927,63.31813333333333,0,0,0,RETRY_LATER,0.617567756614737,2931.7428166774594,delayed retry has strong predicted recovery value,4748.86
EVT_00000611,ALTERNATIVE_PAYMENT,True,ALLOWED,0.490504,1,9815.59,PAYMENT_FAILURE,2026-08-02 13:24:05,CUS_001817,MER_00091,9815.59,INR,UPI,TABLET,FAILED,PAYMENT_LIMIT,2,47.43,0,False,False,0,0,0,0.310504,374,36,34,2,0.9444,13062.45,0.8863,33,CARD,EDUCATION,SMALL,20175.16,0.9906,0.0094,13,6,8,9.191829090533927,0.9444,13062.45,0.9906,272.65527777777777,0,1,1,RECOVERY_REMINDER,0.4398170915296619,4315.064245447635,reminder has strong predicted recovery value; multiple previous attempts reduce retry priority; strong customer payment history,9815.59
EVT_00009377,ALTERNATIVE_PAYMENT,True,ALLOWED,0.674415,1,4852.79,SUBSCRIPTION_FAILURE,2026-08-30 14:50:20,CUS_001843,MER_00097,4852.79,INR,CARD,DESKTOP,AT_RISK,,0,40.67,0,False,False,482,10,0,0.644415,1230,45,41,4,0.9111,5324.79,0.6769,15,CARD,E_COMMERCE,LARGE,5194.38,0.918,0.082,14,6,8,8.487515122062653,0.9111,5324.79,0.918,107.83977777777778,0,1,0,ALTERNATIVE_PAYMENT,0.5815828130353052,2817.2992592695987,alternative payment has strongest net expected value; strong customer payment history,4852.79
EVT_00005274,ALTERNATIVE_PAYMENT,True,ALLOWED,0.265842,1,4784.68,PAYMENT_FAILURE,2026-08-21 11:21:16,CUS_001043,MER_00169,4784.68,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,11.57,0,False,False,0,0,0,0.235842,640,26,22,4,0.8462,3105.67,0.5003,10,CARD,FOOD_DELIVERY,SMALL,4115.41,0.9528,0.0472,11,4,8,8.473383404553077,0.8462,3105.67,0.9528,184.02615384615385,0,0,1,ALTERNATIVE_PAYMENT,0.2863652166612867,1365.1659248549254,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,4784.68
EVT_00003295,ALTERNATIVE_PAYMENT,True,ALLOWED,0.341532,1,788.21,PAYMENT_FAILURE,2026-08-20 19:34:48,CUS_000265,MER_00128,788.21,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,23.8,0,False,False,0,0,0,0.311532,1484,9,8,1,0.8889,1215.9,0.8559,9,CARD,TRAVEL,LARGE,637.62,0.9635,0.0365,19,3,8,6.671032445127484,0.8889,1215.9,0.9635,87.5788888888889,0,0,0,ALTERNATIVE_PAYMENT,0.4286366818987642,332.85571903942497,alternative payment has strongest net expected value,788.21
EVT_00007566,ALTERNATIVE_PAYMENT,True,ALLOWED,0.449169,1,8455.6,PAYMENT_FAILURE,2026-08-19 21:39:16,CUS_001342,MER_00180,8455.6,INR,WALLET,MOBILE,FAILED,PAYMENT_LIMIT,2,6.5,0,False,False,0,0,0,0.269169,231,25,23,2,0.92,6527.18,0.9126,1,NETBANKING,EDUCATION,SMALL,8065.97,0.802,0.198,21,2,8,9.04270248056738,0.92,6527.18,0.802,338.224,0,1,1,ALTERNATIVE_PAYMENT,0.3878412881340467,3274.430795946246,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history,8455.6
EVT_00004169,ALTERNATIVE_PAYMENT,True,ALLOWED,0.503805,1,5320.3,SUBSCRIPTION_FAILURE,2026-08-03 20:47:01,CUS_000476,MER_00026,5320.3,INR,NETBANKING,DESKTOP,AT_RISK,,0,52.53,0,False,False,250,5,0,0.473805,1183,34,32,2,0.9412,3111.76,0.7167,29,UPI,SAAS,LARGE,6343.17,0.7939,0.2061,20,0,8,8.579472913386683,0.9412,3111.76,0.7939,156.4794117647059,0,1,0,ALTERNATIVE_PAYMENT,0.43188884188160104,2292.778205462682,alternative payment has strongest net expected value; strong customer payment history; decision margin is narrow,5320.3
EVT_00002874,ALTERNATIVE_PAYMENT,True,ALLOWED,0.441443,1,1863.78,PAYMENT_FAILURE,2026-08-20 03:55:56,CUS_000492,MER_00013,1863.78,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,3,44.91,0,False,False,0,0,0,0.411443,1305,21,20,1,0.9524,2986.66,0.7823,48,CARD,TRAVEL,SMALL,3031.81,0.8747,0.1253,3,3,8,7.530898362653309,0.9524,2986.66,0.8747,88.75142857142858,0,1,1,ALTERNATIVE_PAYMENT,0.3836579971882477,710.0541019995123,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history,1863.78
EVT_00005348,ALTERNATIVE_PAYMENT,True,ALLOWED,0.429748,0,0.0,PAYMENT_FAILURE,2026-08-02 13:21:59,CUS_001804,MER_00060,16776.06,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,2,14.48,0,False,False,0,0,0,0.249748,411,2,2,0,1.0,7467.71,0.8434,53,CARD,FOOD_DELIVERY,LARGE,5310.7,0.9841,0.0159,13,6,8,9.727767756088737,1.0,7467.71,0.9841,8388.03,1,1,1,ALTERNATIVE_PAYMENT,0.3985267463589232,6680.708608522078,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history; high-value transaction,0.0
EVT_00006732,ALTERNATIVE_PAYMENT,True,ALLOWED,0.770282,1,7711.52,CHECKOUT_ABANDONMENT,2026-08-04 15:40:41,CUS_001084,MER_00195,7711.52,INR,CARD,MOBILE,AT_RISK,,0,57.85,553,True,False,0,0,0,0.740282,847,20,17,3,0.85,5354.49,0.7029,79,UPI,TRAVEL,LARGE,10413.1,0.9379,0.0621,15,1,8,8.95060026140315,0.85,5354.49,0.9379,385.576,0,0,0,RECOVERY_REMINDER,0.9192744451763416,7087.003269466262,reminder has strong predicted recovery value,7711.52
EVT_00006060,ALTERNATIVE_PAYMENT,True,ALLOWED,0.532954,1,1873.64,CHECKOUT_ABANDONMENT,2026-08-29 10:08:34,CUS_000929,MER_00056,1873.64,INR,CARD,DESKTOP,AT_RISK,,0,52.64,500,False,True,0,0,0,0.502954,645,15,12,3,0.8,5035.42,0.5538,73,UPI,SAAS,SMALL,1706.75,0.9351,0.0649,10,5,8,7.536171919970152,0.8,5035.42,0.9351,124.90933333333334,0,0,0,RECOVERY_REMINDER,0.6804509175659149,1272.9200571882009,reminder has strong predicted recovery value,1873.64
EVT_00004625,ALTERNATIVE_PAYMENT,True,ALLOWED,0.761541,1,1961.69,CHECKOUT_ABANDONMENT,2026-08-21 13:31:13,CUS_001386,MER_00159,1961.69,INR,UPI,MOBILE,AT_RISK,,0,27.0,385,True,False,0,0,0,0.731541,375,20,18,2,0.9,3799.72,0.715,82,UPI,EDUCATION,MEDIUM,1436.79,0.8598,0.1402,13,4,8,7.582071260256891,0.9,3799.72,0.8598,98.0845,0,1,0,RECOVERY_REMINDER,0.9107719284136605,1784.6521842497937,reminder has strong predicted recovery value; strong customer payment history,1961.69
EVT_00004703,ALTERNATIVE_PAYMENT,True,ALLOWED,0.558753,0,0.0,PAYMENT_FAILURE,2026-08-21 23:23:42,CUS_000535,MER_00088,33437.48,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,0,32.91,0,False,False,0,0,0,0.378753,878,64,56,8,0.875,24368.73,0.3159,88,UPI,SAAS,MEDIUM,2014.49,0.8916,0.1084,23,4,8,10.417462611620094,0.875,24368.73,0.8916,522.460625,1,0,0,ALTERNATIVE_PAYMENT,0.613968935417457,20524.57399864251,alternative payment has strongest net expected value; high-value transaction,0.0
EVT_00003326,ALTERNATIVE_PAYMENT,True,ALLOWED,0.781836,1,2308.07,CHECKOUT_ABANDONMENT,2026-08-02 22:57:31,CUS_000857,MER_00103,2308.07,INR,CARD,MOBILE,AT_RISK,,0,60.46,595,True,False,0,0,0,0.751836,389,45,42,3,0.9333,5451.1,0.753,24,UPI,FOOD_DELIVERY,SMALL,12886.43,0.9255,0.0745,22,6,8,7.74460012504915,0.9333,5451.1,0.9255,51.29044444444445,0,1,0,RECOVERY_REMINDER,0.8626316527439222,1989.0142387486646,reminder has strong predicted recovery value; strong customer payment history,2308.07
EVT_00001078,ALTERNATIVE_PAYMENT,True,ALLOWED,0.730461,1,5116.45,CHECKOUT_ABANDONMENT,2026-08-04 15:00:10,CUS_001720,MER_00073,5116.45,INR,UPI,MOBILE,AT_RISK,,0,27.75,142,True,False,0,0,0,0.700461,790,21,16,5,0.7619,4729.91,0.7223,29,CARD,FOOD_DELIVERY,MEDIUM,9905.73,0.8881,0.1119,15,1,8,8.540411547092013,0.7619,4729.91,0.8881,243.6404761904762,0,0,0,RECOVERY_REMINDER,0.8036635262440704,4109.904248851474,reminder has strong predicted recovery value,0.0
EVT_00008544,ALTERNATIVE_PAYMENT,True,ALLOWED,0.365111,0,0.0,PAYMENT_FAILURE,2026-08-29 10:32:34,CUS_001299,MER_00128,5374.25,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,1,47.36,0,False,False,0,0,0,0.335111,809,43,40,3,0.9302,5390.74,0.6678,80,UPI,TRAVEL,LARGE,637.62,0.9635,0.0365,10,5,8,8.58956036354214,0.9302,5390.74,0.9635,124.98255813953489,0,1,0,ALTERNATIVE_PAYMENT,0.4065365079991642,2179.8288281145083,alternative payment has strongest net expected value; strong customer payment history,0.0
EVT_00002550,ALTERNATIVE_PAYMENT,True,ALLOWED,0.26879,0,0.0,PAYMENT_FAILURE,2026-08-22 06:03:31,CUS_001203,MER_00035,912.31,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,7.57,0,False,False,0,0,0,0.23879,1477,61,53,8,0.8689,1530.88,0.633,66,CARD,DIGITAL_SERVICES,SMALL,1661.67,0.979,0.021,6,5,8,6.8170753629424095,0.8689,1530.88,0.979,14.955901639344262,0,0,1,RECOVERY_REMINDER,0.27158827770440847,245.77270163250887,reminder has strong predicted recovery value; multiple previous attempts reduce retry priority; decision margin is narrow,0.0
EVT_00001290,ALTERNATIVE_PAYMENT,True,ALLOWED,0.310808,0,0.0,SUBSCRIPTION_FAILURE,2026-08-21 18:24:48,CUS_001790,MER_00138,798.22,INR,UPI,MOBILE,AT_RISK,,0,65.96,0,False,False,252,20,3,0.280808,1137,25,21,4,0.84,2183.18,0.4861,75,CARD,E_COMMERCE,MEDIUM,9578.85,0.8707,0.1293,18,4,8,6.683636252046248,0.84,2183.18,0.8707,31.928800000000003,0,0,0,RECOVERY_REMINDER,0.4124030025070396,327.18832466116913,reminder has strong predicted recovery value,798.22
EVT_00005373,ALTERNATIVE_PAYMENT,True,ALLOWED,0.451965,0,0.0,PAYMENT_FAILURE,2026-08-29 23:42:39,CUS_000286,MER_00060,9390.78,INR,NETBANKING,DESKTOP,FAILED,TIMEOUT,3,65.38,0,False,False,0,0,0,0.421965,1408,66,62,4,0.9394,7702.09,0.7834,49,CARD,FOOD_DELIVERY,LARGE,5310.7,0.9841,0.0159,23,5,8,9.147590117602727,0.9394,7702.09,0.9841,142.28454545454545,0,1,1,ALTERNATIVE_PAYMENT,0.3968427459350655,3721.662921672095,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history,0.0
EVT_00001224,ALTERNATIVE_PAYMENT,True,ALLOWED,0.588065,0,0.0,PAYMENT_FAILURE,2026-08-03 22:34:49,CUS_000639,MER_00032,12819.78,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,0,24.0,0,False,False,0,0,0,0.408065,1195,12,10,2,0.8333,5372.93,0.6655,80,UPI,TRAVEL,SMALL,7142.77,0.8186,0.1814,22,0,8,9.458822571057533,0.8333,5372.93,0.8186,1068.315,1,0,0,ALTERNATIVE_PAYMENT,0.5736697863572772,7349.320453747295,alternative payment has strongest net expected value; high-value transaction,0.0
EVT_00005999,ALTERNATIVE_PAYMENT,True,ALLOWED,0.718703,1,13313.13,SUBSCRIPTION_FAILURE,2026-08-20 19:01:32,CUS_001111,MER_00145,13313.13,INR,UPI,DESKTOP,AT_RISK,,0,19.32,0,False,False,419,6,0,0.688703,959,43,42,1,0.9767,5750.8,0.9227,27,CARD,DIGITAL_SERVICES,SMALL,22876.16,0.9386,0.0614,19,3,8,9.49658115627101,0.9767,5750.8,0.9386,309.60767441860463,1,1,0,RECOVERY_REMINDER,0.5513756469227331,7338.535666316446,reminder has strong predicted recovery value; strong customer payment history; high-value transaction,13313.13
EVT_00008557,ALTERNATIVE_PAYMENT,True,ALLOWED,0.39788,0,0.0,PAYMENT_FAILURE,2026-08-04 13:23:21,CUS_001592,MER_00053,1197.78,INR,NETBANKING,MOBILE,FAILED,TIMEOUT,3,60.13,0,False,False,0,0,0,0.36788,539,24,21,3,0.875,1569.29,0.7378,68,CARD,E_COMMERCE,SMALL,2869.11,0.924,0.076,13,1,8,7.089059651953323,0.875,1569.29,0.924,49.9075,0,0,1,ALTERNATIVE_PAYMENT,0.4352614357027595,516.3474424560512,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,0.0
EVT_00006564,ALTERNATIVE_PAYMENT,True,ALLOWED,0.813915,1,16202.87,CHECKOUT_ABANDONMENT,2026-08-02 16:52:53,CUS_000281,MER_00109,16202.87,INR,UPI,TABLET,AT_RISK,,0,59.75,439,True,True,0,0,0,0.783915,435,61,59,2,0.9672,11455.2,0.8421,9,CARD,E_COMMERCE,SMALL,4316.36,0.9135,0.0865,16,6,8,9.693005381579956,0.9672,11455.2,0.9135,265.6208196721312,1,1,0,RECOVERY_REMINDER,0.9305668476718251,15075.853659136385,reminder has strong predicted recovery value; strong customer payment history; high-value transaction,16202.87
EVT_00001166,ALTERNATIVE_PAYMENT,True,ALLOWED,0.463927,0,0.0,PAYMENT_FAILURE,2026-08-30 10:30:42,CUS_001612,MER_00140,4315.38,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,2,34.25,0,False,False,0,0,0,0.283927,241,54,49,5,0.9074,5296.0,0.7454,10,CARD,EDUCATION,MEDIUM,8286.12,0.9696,0.0304,10,6,8,8.370172366987973,0.9074,5296.0,0.9696,79.91444444444444,0,1,1,ALTERNATIVE_PAYMENT,0.43132755915060816,1856.3423222073516,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history,0.0
EVT_00009612,ALTERNATIVE_PAYMENT,True,ALLOWED,0.758265,1,6204.97,CHECKOUT_ABANDONMENT,2026-08-29 17:46:51,CUS_000504,MER_00085,6204.97,INR,UPI,MOBILE,AT_RISK,,0,70.11,787,True,False,0,0,0,0.728265,1305,9,8,1,0.8889,5676.96,0.9505,87,UPI,EDUCATION,SMALL,4896.74,0.8068,0.1932,17,5,8,8.73326701096506,0.8889,5676.96,0.8068,689.4411111111111,0,0,0,RECOVERY_REMINDER,0.9535160648721587,5914.538577049799,reminder has strong predicted recovery value,6204.97
EVT_00000564,ALTERNATIVE_PAYMENT,True,ALLOWED,0.636187,1,5569.08,SUBSCRIPTION_FAILURE,2026-08-29 11:03:44,CUS_000787,MER_00178,5569.08,INR,UPI,DESKTOP,AT_RISK,,0,11.88,0,False,False,891,13,0,0.606187,77,23,18,5,0.7826,3434.09,0.6769,6,CARD,EDUCATION,SMALL,7809.93,0.9459,0.0541,11,5,8,8.625164695475279,0.7826,3434.09,0.9459,242.13391304347826,0,0,0,RECOVERY_REMINDER,0.5249613229656366,2921.5516045014674,reminder has strong predicted recovery value,0.0
EVT_00006552,ALTERNATIVE_PAYMENT,True,ALLOWED,0.620336,1,20570.36,SUBSCRIPTION_FAILURE,2026-08-02 22:47:05,CUS_000666,MER_00097,20570.36,INR,NETBANKING,MOBILE,AT_RISK,,0,1.42,0,False,False,789,6,1,0.590336,1051,43,41,2,0.9535,10457.13,0.6602,89,UPI,E_COMMERCE,LARGE,5194.38,0.918,0.082,22,6,8,9.931655096163935,0.9535,10457.13,0.918,478.3804651162791,1,1,0,ALTERNATIVE_PAYMENT,0.5822423395463695,11971.934531711058,alternative payment has strongest net expected value; strong customer payment history; high-value transaction,20570.36
EVT_00008028,ALTERNATIVE_PAYMENT,True,ALLOWED,0.784128,1,11324.91,CHECKOUT_ABANDONMENT,2026-08-01 13:35:57,CUS_001459,MER_00155,11324.91,INR,NETBANKING,MOBILE,AT_RISK,,0,11.04,554,True,False,0,0,0,0.754128,417,67,62,5,0.9254,15295.52,0.8529,52,UPI,SAAS,SMALL,2912.27,0.843,0.157,13,5,8,9.334848300323973,0.9254,15295.52,0.843,169.02850746268658,1,1,0,RECOVERY_REMINDER,0.9525496745613704,10785.53933493681,reminder has strong predicted recovery value; strong customer payment history; high-value transaction,11324.91
EVT_00003942,ALTERNATIVE_PAYMENT,True,ALLOWED,0.226739,0,0.0,PAYMENT_FAILURE,2026-08-03 20:23:15,CUS_000464,MER_00168,14049.02,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,9.95,0,False,False,0,0,0,0.196739,646,47,43,4,0.9149,4930.04,0.6277,67,NETBANKING,RETAIL,LARGE,1697.36,0.8567,0.1433,20,0,8,9.550379098248424,0.9149,4930.04,0.8567,298.9153191489362,1,1,1,ALTERNATIVE_PAYMENT,0.23911627597762358,3354.3493435351534,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history; high-value transaction,0.0
EVT_00009105,ALTERNATIVE_PAYMENT,True,ALLOWED,0.54661,0,0.0,PAYMENT_FAILURE,2026-08-04 13:29:40,CUS_001467,MER_00062,885.45,INR,CARD,MOBILE,FAILED,TIMEOUT,1,41.08,0,False,False,0,0,0,0.51661,964,43,34,9,0.7907,1032.93,0.6093,60,NETBANKING,SAAS,SMALL,1825.36,0.9707,0.0293,13,1,8,6.78722472234439,0.7907,1032.93,0.9707,20.59186046511628,0,0,0,ALTERNATIVE_PAYMENT,0.5482626797697062,480.45918980208637,alternative payment has strongest net expected value,0.0
EVT_00006168,ALTERNATIVE_PAYMENT,True,ALLOWED,0.354099,1,1436.0,PAYMENT_FAILURE,2026-08-22 02:48:14,CUS_001421,MER_00078,1436.0,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,2,42.63,0,False,False,0,0,0,0.174099,1426,41,34,7,0.8293,1498.53,0.6646,9,WALLET,E_COMMERCE,LARGE,10945.16,0.9248,0.0752,2,5,8,7.270312886079025,0.8293,1498.53,0.9248,35.02439024390244,0,0,1,ALTERNATIVE_PAYMENT,0.4037923696036205,574.8458427507991,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,1436.0
EVT_00003112,ALTERNATIVE_PAYMENT,True,ALLOWED,0.279511,0,0.0,PAYMENT_FAILURE,2026-08-02 16:48:19,CUS_001135,MER_00184,70703.08,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,46.23,0,False,False,0,0,0,0.249511,932,57,47,10,0.8246,19601.21,0.8479,24,UPI,E_COMMERCE,MEDIUM,7360.37,0.9586,0.0414,16,6,8,11.166258558847591,0.8246,19601.21,0.9586,1240.4049122807019,1,0,1,ALTERNATIVE_PAYMENT,0.24911580033856257,17608.254360601415,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; high-value transaction,0.0
EVT_00006672,ALTERNATIVE_PAYMENT,True,ALLOWED,0.409677,0,0.0,PAYMENT_FAILURE,2026-08-30 18:27:28,CUS_000106,MER_00126,27989.65,INR,CARD,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,4.91,0,False,False,0,0,0,0.229677,1186,22,17,5,0.7727,29672.98,0.5848,10,CARD,DIGITAL_SERVICES,SMALL,2499.99,0.8824,0.1176,18,6,8,10.239625804819353,0.7727,29672.98,0.8824,1272.2568181818183,1,0,1,ALTERNATIVE_PAYMENT,0.4348162328465173,12165.354171692525,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; high-value transaction,0.0
EVT_00009779,ALTERNATIVE_PAYMENT,True,ALLOWED,0.781329,1,3664.27,CHECKOUT_ABANDONMENT,2026-08-20 13:07:00,CUS_000504,MER_00182,3664.27,INR,UPI,MOBILE,AT_RISK,,0,61.14,162,True,False,0,0,0,0.751329,1305,9,8,1,0.8889,5676.96,0.9505,87,UPI,DIGITAL_SERVICES,SMALL,4671.98,0.9884,0.0116,13,3,8,8.206657281457193,0.8889,5676.96,0.9884,407.1411111111111,0,0,0,RECOVERY_REMINDER,0.9025847354903911,3305.314168715375,reminder has strong predicted recovery value,3664.27
EVT_00007608,ALTERNATIVE_PAYMENT,True,ALLOWED,0.482829,0,0.0,PAYMENT_FAILURE,2026-08-03 22:22:29,CUS_000628,MER_00020,8937.95,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,1,55.44,0,False,False,0,0,0,0.302829,570,1,1,0,1.0,6684.77,0.6354,81,CARD,FOOD_DELIVERY,LARGE,3635.97,0.9772,0.0228,22,0,8,9.098173411605378,1.0,6684.77,0.9772,8937.95,0,1,0,ALTERNATIVE_PAYMENT,0.4726627314886984,4219.635860909412,alternative payment has strongest net expected value; strong customer payment history,0.0
EVT_00000547,ALTERNATIVE_PAYMENT,True,ALLOWED,0.197017,1,1431.32,PAYMENT_FAILURE,2026-08-04 14:46:24,CUS_000461,MER_00126,1431.32,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,6.63,0,False,False,0,0,0,0.167017,1093,27,23,4,0.8519,1846.27,0.359,78,CARD,DIGITAL_SERVICES,SMALL,2499.99,0.8824,0.1176,14,1,8,7.267050786243451,0.8519,1846.27,0.8824,53.01185185185185,0,0,1,ALTERNATIVE_PAYMENT,0.25939871289766925,366.2825657446919,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,1431.32
EVT_00000385,ALTERNATIVE_PAYMENT,True,ALLOWED,0.810129,1,29917.74,CHECKOUT_ABANDONMENT,2026-08-01 11:27:05,CUS_000660,MER_00100,29917.74,INR,CARD,MOBILE,AT_RISK,,0,50.62,99,True,False,0,0,0,0.780129,453,13,13,0,1.0,9502.25,0.58,70,CARD,EDUCATION,MEDIUM,10164.26,0.9653,0.0347,11,5,8,10.306240318902201,1.0,9502.25,0.9653,2301.3646153846157,1,1,0,RECOVERY_REMINDER,0.8935114466173342,26729.843146921285,reminder has strong predicted recovery value; strong customer payment history; high-value transaction,29917.74
EVT_00000252,ALTERNATIVE_PAYMENT,True,ALLOWED,0.440019,0,0.0,PAYMENT_FAILURE,2026-08-20 19:24:01,CUS_000177,MER_00117,4753.21,INR,NETBANKING,MOBILE,FAILED,TIMEOUT,2,17.5,0,False,False,0,0,0,0.410019,1084,9,7,2,0.7778,9528.72,0.6845,81,UPI,TRAVEL,SMALL,11500.96,0.8461,0.1539,19,3,8,8.46678582027225,0.7778,9528.72,0.8461,528.1344444444444,0,0,1,ALTERNATIVE_PAYMENT,0.4050428013665089,1920.2534938833037,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,0.0
