event_id,event_type,timestamp,customer_id,merchant_id,amount,currency,payment_method,device_type,payment_status,failure_type,retry_count,previous_attempt_hours,checkout_duration_seconds,payment_page_reached,payment_attempted,subscription_age_days,successful_cycles,failed_cycles,true_recovery_probability
EVT_00092951,PAYMENT_FAILURE,2026-08-05 00:38:35,CUS_001783,MER_00129,2077.55,INR,WALLET,MOBILE,FAILED,NETWORK_ERROR,1,29.66,0,False,False,0,0,0,0.516076
EVT_00017534,PAYMENT_FAILURE,2026-08-05 00:38:38,CUS_001431,MER_00036,9296.57,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,20.99,0,False,False,0,0,0,0.365393
EVT_00025011,SUBSCRIPTION_FAILURE,2026-08-05 00:41:07,CUS_000085,MER_00166,3634.78,INR,CARD,MOBILE,AT_RISK,,0,32.46,0,False,False,648,3,1,0.412313
EVT_00096893,CHECKOUT_ABANDONMENT,2026-08-05 00:43:44,CUS_000490,MER_00175,2505.74,INR,UPI,MOBILE,AT_RISK,,0,65.67,254,True,False,0,0,0,0.732522
EVT_00038166,PAYMENT_FAILURE,2026-08-05 00:43:44,CUS_000259,MER_00116,2014.21,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,0,64.73,0,False,False,0,0,0,0.354916
EVT_00092803,PAYMENT_FAILURE,2026-08-05 00:48:52,CUS_000834,MER_00131,735.85,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,48.92,0,False,False,0,0,0,0.219529
EVT_00074063,PAYMENT_FAILURE,2026-08-05 00:51:47,CUS_000206,MER_00060,2817.57,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,23.86,0,False,False,0,0,0,0.257942
EVT_00006393,PAYMENT_FAILURE,2026-08-05 00:52:04,CUS_001785,MER_00200,3813.19,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,13.42,0,False,False,0,0,0,0.239064
EVT_00098519,PAYMENT_FAILURE,2026-08-05 00:54:41,CUS_001104,MER_00006,1419.41,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,1,29.97,0,False,False,0,0,0,0.275969
EVT_00023649,PAYMENT_FAILURE,2026-08-05 01:04:35,CUS_001789,MER_00175,2784.23,INR,CARD,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,3,40.03,0,False,False,0,0,0,0.403078
EVT_00075689,CHECKOUT_ABANDONMENT,2026-08-05 01:06:21,CUS_001926,MER_00010,26346.53,INR,CARD,MOBILE,AT_RISK,,0,39.3,110,True,False,0,0,0,0.753581
EVT_00070944,PAYMENT_FAILURE,2026-08-05 01:07:06,CUS_000041,MER_00069,11238.26,INR,NETBANKING,MOBILE,FAILED,TIMEOUT,0,59.44,0,False,False,0,0,0,0.615484
EVT_00025572,SUBSCRIPTION_FAILURE,2026-08-05 01:07:08,CUS_000372,MER_00142,4889.48,INR,UPI,MOBILE,AT_RISK,,0,15.84,0,False,False,784,3,0,0.44208
EVT_00037117,SUBSCRIPTION_FAILURE,2026-08-05 01:10:04,CUS_000139,MER_00106,2496.82,INR,UPI,MOBILE,AT_RISK,,0,2.63,0,False,False,525,11,3,0.309016
EVT_00091743,SUBSCRIPTION_FAILURE,2026-08-05 01:21:06,CUS_001634,MER_00164,3774.66,INR,CARD,TABLET,AT_RISK,,0,7.59,0,False,False,31,14,0,0.610634
EVT_00060264,SUBSCRIPTION_FAILURE,2026-08-05 01:21:44,CUS_000568,MER_00022,2248.36,INR,CARD,MOBILE,AT_RISK,,0,14.82,0,False,False,609,4,3,0.193561
EVT_00019954,PAYMENT_FAILURE,2026-08-05 01:22:34,CUS_001755,MER_00049,334.99,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,1,9.95,0,False,False,0,0,0,0.357303
EVT_00058656,PAYMENT_FAILURE,2026-08-05 01:24:17,CUS_001068,MER_00085,7076.43,INR,UPI,MOBILE,FAILED,TIMEOUT,2,35.33,0,False,False,0,0,0,0.437049
EVT_00065204,CHECKOUT_ABANDONMENT,2026-08-05 01:24:19,CUS_000591,MER_00024,2517.87,INR,WALLET,MOBILE,AT_RISK,,0,23.87,786,True,False,0,0,0,0.77413
EVT_00060236,CHECKOUT_ABANDONMENT,2026-08-05 01:29:18,CUS_000093,MER_00044,1989.91,INR,UPI,DESKTOP,AT_RISK,,0,33.66,663,True,False,0,0,0,0.731726
EVT_00054034,PAYMENT_FAILURE,2026-08-05 01:29:23,CUS_000277,MER_00118,3869.94,INR,CARD,TABLET,FAILED,INSUFFICIENT_BALANCE,0,11.37,0,False,False,0,0,0,0.391079
EVT_00082524,SUBSCRIPTION_FAILURE,2026-08-05 01:35:30,CUS_001642,MER_00149,2287.17,INR,UPI,DESKTOP,AT_RISK,,0,9.55,0,False,False,287,10,1,0.51832
EVT_00030342,PAYMENT_FAILURE,2026-08-05 01:42:48,CUS_000117,MER_00154,488.19,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,1,41.13,0,False,False,0,0,0,0.262662
EVT_00064294,PAYMENT_FAILURE,2026-08-05 02:01:41,CUS_001457,MER_00119,6627.61,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,2,9.02,0,False,False,0,0,0,0.200022
EVT_00091419,PAYMENT_FAILURE,2026-08-05 02:03:17,CUS_000774,MER_00067,1115.83,INR,NETBANKING,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,48.7,0,False,False,0,0,0,0.194942
EVT_00088015,SUBSCRIPTION_FAILURE,2026-08-05 02:04:26,CUS_000451,MER_00123,4873.56,INR,UPI,MOBILE,AT_RISK,,0,20.62,0,False,False,887,17,0,0.651163
EVT_00081147,CHECKOUT_ABANDONMENT,2026-08-05 02:05:27,CUS_001340,MER_00157,615.77,INR,UPI,MOBILE,AT_RISK,,0,39.89,833,True,False,0,0,0,0.733305
EVT_00064679,CHECKOUT_ABANDONMENT,2026-08-05 02:06:16,CUS_001863,MER_00042,9191.78,INR,UPI,DESKTOP,AT_RISK,,0,42.45,739,True,False,0,0,0,0.788962
EVT_00080726,PAYMENT_FAILURE,2026-08-05 02:06:46,CUS_000393,MER_00111,906.3,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,2,60.95,0,False,False,0,0,0,0.205482
EVT_00071528,SUBSCRIPTION_FAILURE,2026-08-05 02:11:30,CUS_001684,MER_00067,1854.92,INR,NETBANKING,MOBILE,AT_RISK,,0,50.34,0,False,False,618,9,2,0.41781
EVT_00075807,CHECKOUT_ABANDONMENT,2026-08-05 02:12:36,CUS_000477,MER_00124,3635.34,INR,NETBANKING,MOBILE,AT_RISK,,0,8.68,284,True,True,0,0,0,0.67729
EVT_00058688,PAYMENT_FAILURE,2026-08-05 02:13:33,CUS_001838,MER_00027,2518.04,INR,CARD,TABLET,FAILED,INSUFFICIENT_BALANCE,3,68.55,0,False,False,0,0,0,0.17325
EVT_00093971,CHECKOUT_ABANDONMENT,2026-08-05 02:13:54,CUS_000032,MER_00040,36420.36,INR,UPI,DESKTOP,AT_RISK,,0,68.23,257,True,False,0,0,0,0.760174
EVT_00015209,PAYMENT_FAILURE,2026-08-05 02:14:38,CUS_001699,MER_00002,2388.57,INR,UPI,DESKTOP,FAILED,TIMEOUT,2,69.09,0,False,False,0,0,0,0.491722
EVT_00047964,SUBSCRIPTION_FAILURE,2026-08-05 02:15:10,CUS_000036,MER_00108,5623.17,INR,CARD,MOBILE,AT_RISK,,0,46.48,0,False,False,278,20,1,0.494226
EVT_00014324,PAYMENT_FAILURE,2026-08-05 02:23:10,CUS_000374,MER_00169,9332.12,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,3,69.22,0,False,False,0,0,0,0.103517
EVT_00005947,SUBSCRIPTION_FAILURE,2026-08-05 02:23:39,CUS_001665,MER_00174,1646.72,INR,CARD,MOBILE,AT_RISK,,0,70.27,0,False,False,714,13,2,0.427169
EVT_00084497,CHECKOUT_ABANDONMENT,2026-08-05 02:24:53,CUS_000854,MER_00104,3206.15,INR,CARD,MOBILE,AT_RISK,,0,60.41,361,True,True,0,0,0,0.729854
EVT_00098123,PAYMENT_FAILURE,2026-08-05 02:25:19,CUS_001443,MER_00157,657.19,INR,CARD,MOBILE,FAILED,TIMEOUT,0,67.4,0,False,False,0,0,0,0.514751
EVT_00012714,CHECKOUT_ABANDONMENT,2026-08-05 02:25:50,CUS_001955,MER_00189,2547.11,INR,CARD,MOBILE,AT_RISK,,0,13.51,661,True,True,0,0,0,0.755329
EVT_00040054,PAYMENT_FAILURE,2026-08-05 02:28:21,CUS_001170,MER_00014,477.6,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,6.85,0,False,False,0,0,0,0.384869
EVT_00056552,SUBSCRIPTION_FAILURE,2026-08-05 02:28:45,CUS_001759,MER_00106,2244.91,INR,UPI,MOBILE,AT_RISK,,0,43.72,0,False,False,60,13,1,0.459752
EVT_00085565,PAYMENT_FAILURE,2026-08-05 02:29:42,CUS_000984,MER_00181,4925.89,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,3,23.8,0,False,False,0,0,0,0.13355
EVT_00029476,CHECKOUT_ABANDONMENT,2026-08-05 02:30:39,CUS_000829,MER_00025,1420.54,INR,UPI,MOBILE,AT_RISK,,0,29.7,788,True,False,0,0,0,0.709815
EVT_00094257,PAYMENT_FAILURE,2026-08-05 02:31:19,CUS_000241,MER_00078,25804.46,INR,NETBANKING,MOBILE,FAILED,TIMEOUT,2,36.39,0,False,False,0,0,0,0.519049
EVT_00042773,PAYMENT_FAILURE,2026-08-05 02:32:42,CUS_000102,MER_00104,11918.86,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,3,39.48,0,False,False,0,0,0,0.162732
EVT_00062510,PAYMENT_FAILURE,2026-08-05 02:34:56,CUS_001168,MER_00008,1855.87,INR,WALLET,MOBILE,FAILED,ISSUER_DECLINE,1,53.61,0,False,False,0,0,0,0.246934
EVT_00048185,CHECKOUT_ABANDONMENT,2026-08-05 02:34:59,CUS_001967,MER_00107,7477.22,INR,UPI,DESKTOP,AT_RISK,,0,55.7,106,True,False,0,0,0,0.674529
EVT_00072829,PAYMENT_FAILURE,2026-08-05 02:41:36,CUS_001862,MER_00132,2038.08,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,25.26,0,False,False,0,0,0,0.496285
EVT_00058969,SUBSCRIPTION_FAILURE,2026-08-05 02:41:50,CUS_000220,MER_00122,9010.39,INR,NETBANKING,MOBILE,AT_RISK,,0,7.81,0,False,False,483,16,1,0.5089
EVT_00011469,PAYMENT_FAILURE,2026-08-05 02:47:37,CUS_000728,MER_00074,1348.48,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,37.38,0,False,False,0,0,0,0.210886
EVT_00058530,SUBSCRIPTION_FAILURE,2026-08-05 02:53:26,CUS_001831,MER_00177,596.42,INR,UPI,MOBILE,AT_RISK,,0,22.42,0,False,False,892,16,3,0.329399
EVT_00099415,PAYMENT_FAILURE,2026-08-05 02:54:27,CUS_001700,MER_00034,11149.38,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,3,37.42,0,False,False,0,0,0,0.161999
EVT_00013855,PAYMENT_FAILURE,2026-08-05 02:54:35,CUS_001776,MER_00165,3808.71,INR,UPI,DESKTOP,FAILED,TIMEOUT,3,40.06,0,False,False,0,0,0,0.378462
EVT_00061938,PAYMENT_FAILURE,2026-08-05 02:54:37,CUS_000078,MER_00053,19444.46,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,0,33.75,0,False,False,0,0,0,0.355991
EVT_00046934,CHECKOUT_ABANDONMENT,2026-08-05 02:55:17,CUS_001301,MER_00125,21844.58,INR,UPI,MOBILE,AT_RISK,,0,8.79,246,True,False,0,0,0,0.762212
EVT_00087050,SUBSCRIPTION_FAILURE,2026-08-05 03:02:08,CUS_001988,MER_00044,21744.82,INR,UPI,MOBILE,AT_RISK,,0,45.02,0,False,False,820,8,2,0.446505
EVT_00077314,PAYMENT_FAILURE,2026-08-05 03:08:38,CUS_000428,MER_00197,2229.4,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,1,4.53,0,False,False,0,0,0,0.237098
EVT_00081131,PAYMENT_FAILURE,2026-08-05 03:09:01,CUS_000513,MER_00018,1044.58,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,1,35.57,0,False,False,0,0,0,0.541307
EVT_00096327,CHECKOUT_ABANDONMENT,2026-08-05 03:13:59,CUS_000109,MER_00193,5317.86,INR,UPI,MOBILE,AT_RISK,,0,30.03,738,True,False,0,0,0,0.75989
EVT_00041920,PAYMENT_FAILURE,2026-08-05 03:14:39,CUS_001219,MER_00083,12054.01,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,31.82,0,False,False,0,0,0,0.207344
EVT_00006744,PAYMENT_FAILURE,2026-08-05 03:15:07,CUS_001665,MER_00073,2519.48,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,24.82,0,False,False,0,0,0,0.180092
EVT_00064251,SUBSCRIPTION_FAILURE,2026-08-05 03:16:57,CUS_001970,MER_00196,2550.97,INR,WALLET,MOBILE,AT_RISK,,0,4.05,0,False,False,414,10,0,0.612074
EVT_00072707,PAYMENT_FAILURE,2026-08-05 03:17:08,CUS_001566,MER_00166,3497.96,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,20.16,0,False,False,0,0,0,0.201462
EVT_00097553,PAYMENT_FAILURE,2026-08-05 03:19:13,CUS_000144,MER_00157,1447.99,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,2,39.42,0,False,False,0,0,0,0.264615
EVT_00040667,PAYMENT_FAILURE,2026-08-05 03:21:01,CUS_001798,MER_00174,9755.89,INR,CARD,MOBILE,FAILED,TIMEOUT,2,45.84,0,False,False,0,0,0,0.47104
EVT_00033857,PAYMENT_FAILURE,2026-08-05 03:23:36,CUS_001063,MER_00158,8099.08,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,21.57,0,False,False,0,0,0,0.190538
EVT_00056468,PAYMENT_FAILURE,2026-08-05 03:26:31,CUS_001355,MER_00057,2646.9,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,3,59.36,0,False,False,0,0,0,0.38622
EVT_00076936,PAYMENT_FAILURE,2026-08-05 03:26:38,CUS_000118,MER_00112,14572.73,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,0,55.08,0,False,False,0,0,0,0.414398
EVT_00000370,CHECKOUT_ABANDONMENT,2026-08-05 03:33:39,CUS_000798,MER_00065,3107.36,INR,UPI,MOBILE,AT_RISK,,0,8.74,532,True,False,0,0,0,0.719153
EVT_00095423,PAYMENT_FAILURE,2026-08-05 03:36:43,CUS_001054,MER_00067,6253.33,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,43.84,0,False,False,0,0,0,0.322242
EVT_00062407,CHECKOUT_ABANDONMENT,2026-08-05 03:37:46,CUS_001069,MER_00033,4343.97,INR,UPI,MOBILE,AT_RISK,,0,24.64,311,True,False,0,0,0,0.7119
EVT_00090349,PAYMENT_FAILURE,2026-08-05 03:39:29,CUS_001697,MER_00076,847.12,INR,WALLET,DESKTOP,FAILED,PAYMENT_LIMIT,2,49.69,0,False,False,0,0,0,0.253103
EVT_00087866,CHECKOUT_ABANDONMENT,2026-08-05 03:46:22,CUS_000458,MER_00077,2683.8,INR,CARD,MOBILE,AT_RISK,,0,69.81,176,True,False,0,0,0,0.764496
EVT_00028645,PAYMENT_FAILURE,2026-08-05 03:46:52,CUS_001867,MER_00026,10450.0,INR,CARD,TABLET,FAILED,ISSUER_DECLINE,1,65.5,0,False,False,0,0,0,0.254932
EVT_00074280,PAYMENT_FAILURE,2026-08-05 03:47:26,CUS_000006,MER_00019,29814.77,INR,CARD,MOBILE,FAILED,TIMEOUT,2,20.18,0,False,False,0,0,0,0.533688
EVT_00021778,PAYMENT_FAILURE,2026-08-05 03:48:27,CUS_000624,MER_00023,2568.24,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,12.01,0,False,False,0,0,0,0.643503
EVT_00082903,CHECKOUT_ABANDONMENT,2026-08-05 03:54:25,CUS_000383,MER_00150,5629.02,INR,CARD,DESKTOP,AT_RISK,,0,65.61,588,True,False,0,0,0,0.735455
EVT_00032435,PAYMENT_FAILURE,2026-08-05 03:56:38,CUS_001259,MER_00062,1876.35,INR,UPI,TABLET,FAILED,INSUFFICIENT_BALANCE,2,30.34,0,False,False,0,0,0,0.263807
EVT_00007340,PAYMENT_FAILURE,2026-08-05 03:58:03,CUS_000442,MER_00058,3579.48,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,3,48.13,0,False,False,0,0,0,0.16086
EVT_00025827,PAYMENT_FAILURE,2026-08-05 04:03:51,CUS_000986,MER_00066,3960.77,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,7.62,0,False,False,0,0,0,0.472966
EVT_00053085,CHECKOUT_ABANDONMENT,2026-08-05 04:10:16,CUS_000899,MER_00015,2789.7,INR,CARD,DESKTOP,AT_RISK,,0,30.11,54,True,True,0,0,0,0.651425
EVT_00053586,PAYMENT_FAILURE,2026-08-05 04:14:24,CUS_001712,MER_00134,3876.7,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,1,64.38,0,False,False,0,0,0,0.497269
EVT_00092540,PAYMENT_FAILURE,2026-08-05 04:22:19,CUS_000687,MER_00186,444.11,INR,UPI,DESKTOP,FAILED,TIMEOUT,1,61.26,0,False,False,0,0,0,0.548309
EVT_00004661,PAYMENT_FAILURE,2026-08-05 04:22:43,CUS_001526,MER_00018,9502.57,INR,CARD,DESKTOP,FAILED,PAYMENT_LIMIT,3,28.26,0,False,False,0,0,0,0.22534
EVT_00092395,PAYMENT_FAILURE,2026-08-05 04:29:16,CUS_000960,MER_00093,4977.73,INR,CARD,TABLET,FAILED,ISSUER_DECLINE,1,17.77,0,False,False,0,0,0,0.272471
EVT_00087047,PAYMENT_FAILURE,2026-08-05 04:30:19,CUS_000704,MER_00034,2330.31,INR,CARD,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,1,37.6,0,False,False,0,0,0,0.352706
EVT_00000815,CHECKOUT_ABANDONMENT,2026-08-05 04:30:29,CUS_001670,MER_00014,11809.14,INR,WALLET,DESKTOP,AT_RISK,,0,48.66,647,True,True,0,0,0,0.728709
EVT_00023621,CHECKOUT_ABANDONMENT,2026-08-05 04:35:00,CUS_001493,MER_00136,10045.63,INR,CARD,MOBILE,AT_RISK,,0,6.5,183,True,False,0,0,0,0.790777
EVT_00089275,PAYMENT_FAILURE,2026-08-05 04:35:13,CUS_001254,MER_00039,21848.21,INR,CARD,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,1,35.06,0,False,False,0,0,0,0.574929
EVT_00058068,CHECKOUT_ABANDONMENT,2026-08-05 04:35:16,CUS_001729,MER_00064,6157.28,INR,WALLET,MOBILE,AT_RISK,,0,12.59,894,True,False,0,0,0,0.760995
EVT_00096097,CHECKOUT_ABANDONMENT,2026-08-05 04:38:08,CUS_000714,MER_00187,4568.22,INR,CARD,DESKTOP,AT_RISK,,0,59.08,821,True,True,0,0,0,0.73156
EVT_00014650,PAYMENT_FAILURE,2026-08-05 04:38:24,CUS_001486,MER_00018,1043.01,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,3,7.41,0,False,False,0,0,0,0.381966
EVT_00031836,PAYMENT_FAILURE,2026-08-05 04:41:45,CUS_001866,MER_00127,9373.38,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,22.04,0,False,False,0,0,0,0.458991
EVT_00051381,CHECKOUT_ABANDONMENT,2026-08-05 04:43:04,CUS_001108,MER_00014,4911.58,INR,NETBANKING,MOBILE,AT_RISK,,0,22.74,731,True,False,0,0,0,0.734808
EVT_00056603,PAYMENT_FAILURE,2026-08-05 04:44:05,CUS_000186,MER_00166,7287.15,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,66.06,0,False,False,0,0,0,0.346799
EVT_00046032,CHECKOUT_ABANDONMENT,2026-08-05 04:44:54,CUS_000341,MER_00039,4133.1,INR,CARD,DESKTOP,AT_RISK,,0,56.48,692,True,False,0,0,0,0.693395
EVT_00090830,SUBSCRIPTION_FAILURE,2026-08-05 04:46:03,CUS_000523,MER_00160,7457.32,INR,CARD,MOBILE,AT_RISK,,0,22.87,0,False,False,33,18,2,0.395566
EVT_00004986,PAYMENT_FAILURE,2026-08-05 04:46:32,CUS_000184,MER_00182,16525.97,INR,CARD,TABLET,FAILED,INSUFFICIENT_BALANCE,3,41.35,0,False,False,0,0,0,0.209918
EVT_00075403,PAYMENT_FAILURE,2026-08-05 04:54:28,CUS_000220,MER_00032,12937.17,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,61.45,0,False,False,0,0,0,0.238986
EVT_00036526,SUBSCRIPTION_FAILURE,2026-08-05 04:59:49,CUS_001044,MER_00114,6716.17,INR,NETBANKING,DESKTOP,AT_RISK,,0,47.64,0,False,False,149,5,3,0.174176
EVT_00049435,PAYMENT_FAILURE,2026-08-05 05:04:54,CUS_000444,MER_00179,7584.54,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,3,45.31,0,False,False,0,0,0,0.40553
EVT_00056798,PAYMENT_FAILURE,2026-08-05 05:05:03,CUS_000118,MER_00098,8409.09,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,0,35.91,0,False,False,0,0,0,0.408152
EVT_00062014,CHECKOUT_ABANDONMENT,2026-08-05 05:06:26,CUS_000650,MER_00139,6630.71,INR,WALLET,MOBILE,AT_RISK,,0,59.34,674,True,False,0,0,0,0.73564
EVT_00084880,SUBSCRIPTION_FAILURE,2026-08-05 05:12:01,CUS_001223,MER_00166,2141.85,INR,CARD,MOBILE,AT_RISK,,0,6.28,0,False,False,102,23,0,0.602552
EVT_00002775,PAYMENT_FAILURE,2026-08-05 05:34:38,CUS_001555,MER_00040,5349.9,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,1,54.19,0,False,False,0,0,0,0.599187
EVT_00098909,PAYMENT_FAILURE,2026-08-05 05:35:08,CUS_001199,MER_00122,1300.64,INR,UPI,DESKTOP,FAILED,TIMEOUT,3,57.71,0,False,False,0,0,0,0.326679
EVT_00075929,PAYMENT_FAILURE,2026-08-05 05:38:08,CUS_000184,MER_00123,31566.77,INR,UPI,DESKTOP,FAILED,TIMEOUT,2,70.86,0,False,False,0,0,0,0.531605
EVT_00075731,CHECKOUT_ABANDONMENT,2026-08-05 05:43:49,CUS_001162,MER_00061,2254.24,INR,UPI,DESKTOP,AT_RISK,,0,37.95,99,True,False,0,0,0,0.70829
EVT_00075288,PAYMENT_FAILURE,2026-08-05 05:45:07,CUS_000205,MER_00111,3802.37,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,0,70.27,0,False,False,0,0,0,0.67344
EVT_00078806,PAYMENT_FAILURE,2026-08-05 05:47:13,CUS_000005,MER_00105,2190.33,INR,CARD,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,1,71.69,0,False,False,0,0,0,0.304471
EVT_00005481,CHECKOUT_ABANDONMENT,2026-08-05 05:54:33,CUS_001085,MER_00086,8797.53,INR,CARD,DESKTOP,AT_RISK,,0,20.16,705,True,True,0,0,0,0.750235
EVT_00002979,CHECKOUT_ABANDONMENT,2026-08-05 05:55:04,CUS_000450,MER_00159,9522.52,INR,CARD,MOBILE,AT_RISK,,0,23.58,674,False,True,0,0,0,0.528398
EVT_00062033,CHECKOUT_ABANDONMENT,2026-08-05 06:01:26,CUS_001275,MER_00097,1495.17,INR,CARD,MOBILE,AT_RISK,,0,52.74,195,True,False,0,0,0,0.72499
EVT_00052161,CHECKOUT_ABANDONMENT,2026-08-05 06:02:57,CUS_001397,MER_00128,3414.28,INR,UPI,MOBILE,AT_RISK,,0,2.62,483,True,False,0,0,0,0.754914
EVT_00042292,PAYMENT_FAILURE,2026-08-05 06:03:39,CUS_001542,MER_00145,3716.77,INR,CARD,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,2,40.04,0,False,False,0,0,0,0.313845
EVT_00000886,SUBSCRIPTION_FAILURE,2026-08-05 06:08:53,CUS_001338,MER_00167,13287.53,INR,WALLET,MOBILE,AT_RISK,,0,60.79,0,False,False,110,9,0,0.682957
EVT_00037370,PAYMENT_FAILURE,2026-08-05 06:10:53,CUS_001081,MER_00047,1757.41,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,57.19,0,False,False,0,0,0,0.197598
EVT_00045276,PAYMENT_FAILURE,2026-08-05 06:10:59,CUS_001293,MER_00102,825.83,INR,WALLET,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,2,38.33,0,False,False,0,0,0,0.278067
EVT_00086815,CHECKOUT_ABANDONMENT,2026-08-05 06:12:01,CUS_000022,MER_00113,9906.84,INR,CARD,DESKTOP,AT_RISK,,0,52.14,283,False,False,0,0,0,0.520438
EVT_00025505,PAYMENT_FAILURE,2026-08-05 06:13:30,CUS_000248,MER_00044,1582.02,INR,WALLET,MOBILE,FAILED,ISSUER_DECLINE,0,24.66,0,False,False,0,0,0,0.291558
EVT_00073974,CHECKOUT_ABANDONMENT,2026-08-05 06:20:19,CUS_000886,MER_00182,15142.16,INR,UPI,DESKTOP,AT_RISK,,0,20.19,297,True,False,0,0,0,0.739032
EVT_00010183,PAYMENT_FAILURE,2026-08-05 06:24:37,CUS_000686,MER_00059,3004.63,INR,WALLET,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,18.65,0,False,False,0,0,0,0.480297
EVT_00055962,PAYMENT_FAILURE,2026-08-05 06:25:30,CUS_000108,MER_00062,3876.07,INR,NETBANKING,DESKTOP,FAILED,PAYMENT_LIMIT,2,0.06,0,False,False,0,0,0,0.312238
EVT_00069697,CHECKOUT_ABANDONMENT,2026-08-05 06:27:26,CUS_000356,MER_00012,7792.78,INR,UPI,MOBILE,AT_RISK,,0,37.83,268,True,False,0,0,0,0.766401
EVT_00014364,PAYMENT_FAILURE,2026-08-05 06:39:03,CUS_001867,MER_00137,6119.9,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,3,34.5,0,False,False,0,0,0,0.428978
EVT_00049672,CHECKOUT_ABANDONMENT,2026-08-05 06:41:17,CUS_001666,MER_00056,605.67,INR,CARD,TABLET,AT_RISK,,0,22.89,428,True,False,0,0,0,0.712496
EVT_00061058,PAYMENT_FAILURE,2026-08-05 06:43:31,CUS_001168,MER_00053,2413.29,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,3,26.55,0,False,False,0,0,0,0.144548
EVT_00026171,CHECKOUT_ABANDONMENT,2026-08-05 06:45:48,CUS_000900,MER_00157,13762.15,INR,CARD,MOBILE,AT_RISK,,0,21.0,425,True,True,0,0,0,0.747613
EVT_00035577,PAYMENT_FAILURE,2026-08-05 06:47:07,CUS_000501,MER_00004,11793.23,INR,CARD,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,2,8.37,0,False,False,0,0,0,0.316713
EVT_00086736,PAYMENT_FAILURE,2026-08-05 06:53:14,CUS_000685,MER_00044,5361.5,INR,UPI,TABLET,FAILED,PAYMENT_LIMIT,2,14.19,0,False,False,0,0,0,0.290886
EVT_00017383,PAYMENT_FAILURE,2026-08-05 07:00:13,CUS_000286,MER_00058,11490.69,INR,CARD,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,2,49.01,0,False,False,0,0,0,0.521578
